"query","mode","llm","variant","service_id","rank","relevance_pct","name","docs_url","api_base","ifs","support_verified","fca","error_handling_verified","auth_verified","reliability_verified","versioning_verified","scored_utc","sdas","pricing_verified","constraints_verified","code_samples_verified","ssi","integration_support_verified","required_keys_verified","best_probe_method","best_probe_status","best_probe_latency_ms","best_probe_bytes"
"health_v1","nonrag","deepseek","c","fitbit__activities_get","4","95.1","Fitbit Web API","https://dev.fitbit.com/build/reference/web-api/","https://api.fitbit.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:13Z","0.345","True","False","False","0","False","True","GET","400","58","-1"
"health_v1","nonrag","deepseek","c","edamam__food_database","5","93.7","Edamam Food Database API","https://developer.edamam.com/food-database-api-docs","https://api.edamam.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:22:13Z","0.363","True","False","False","0","False","False","GET","401","90","669"
"health_v1","nonrag","deepseek","c","strava__activities_get","6","91.4","Strava API","https://developers.strava.com/docs/reference/","https://www.strava.com/api/v3","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","401","93","-1"
"health_v1","nonrag","deepseek","c","openfoodfacts__product_search","7","89.2","Open Food Facts API","https://openfoodfacts.github.io/api-documentation/","https://world.openfoodfacts.org/api/v2","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:15Z","0.435","True","False","False","0","False","False","GET","200","194","65"
"health_v1","nonrag","deepseek","c","ninjas__exercise_by_muscle","8","86.5","API Ninjas Exercise API","https://api-ninjas.com/api/exercises","https://api.api-ninjas.com/v1","0.25","False","0.48","False","True","False","False","2025-10-28T22:22:15Z","0.291","True","False","False","0","False","False","GET","400","91","29"
"health_v1","nonrag","deepseek","c","calorieninjas__nutrition_search","9","83.9","CalorieNinjas Nutrition API","https://calorieninjas.com/api","https://api.calorieninjas.com/v1","0.25","False","0.4","False","True","False","False","2025-10-28T22:22:13Z","0.255","True","False","False","0","False","False","GET","502","187","36"
"health_v1","nonrag","deepseek","c","withings__measure_getmeas","10","80.3","Withings API","https://developer.withings.com/api-reference","https://wbsapi.withings.net","0.25","False","1","False","True","False","False","2025-10-28T22:22:16Z","0.525","True","False","False","0","False","True","GET","200","160","41"
"health_v1","nonrag","gemini","c","nutritionix__natural_nutrients_v2","1","100","Nutritionix API","https://docs.nutritionix.com/natural-language-guide","https://trackapi.nutritionix.com","0.25","False","0.48","False","True","False","False","2025-10-28T22:22:15Z","0.291","True","False","False","0","False","False","GET","404","91","159"
"health_v1","nonrag","gemini","c","usda__fooddata_central_search","2","98","USDA FoodData Central API","https://fdc.nal.usda.gov/api-guide.html","https://api.nal.usda.gov","0.25","False","0.64","False","True","False","False","2025-10-28T22:22:16Z","0.363","True","False","False","0","False","False","GET","403","94","-1"
"health_v1","nonrag","gemini","c","openfoodfacts__search","3","95","Open Food Facts API","https://openfoodfacts.github.io/openfoodfacts-server/api/","https://world.openfoodfacts.org","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:15Z","0.435","True","False","False","0","False","False","GET","200","728","151823"
"health_v1","nonrag","gemini","c","edamam__nutrition_details","4","90","Edamam Nutrition Analysis API","https://developer.edamam.com/edamam-docs-nutrition-api","https://api.edamam.com","0.25","False","0.48","False","True","False","False","2025-10-28T22:22:13Z","0.291","True","False","False","0","False","False","GET","400","93","828"
"health_v1","nonrag","gemini","c","apininjas__nutrition_v1","5","90","API Ninjas Nutrition API","https://api-ninjas.com/api/nutrition","https://api.api-ninjas.com","0.25","False","0.48","False","True","False","False","2025-10-28T22:22:12Z","0.291","True","False","False","0","False","False","GET","400","84","29"
"health_v1","nonrag","gemini","c","google__fit_aggregate_v1","6","85","Google Fit REST API","https://developers.google.com/fit/rest/v1/reference/users/dataset/aggregate","https://www.googleapis.com","0.25","False","0.48","False","True","False","False","2025-10-28T22:22:14Z","0.291","True","False","False","0","False","False","GET","404","69","1598"
"health_v1","nonrag","gemini","c","fitbit__activities_v1","7","85","Fitbit API","https://dev.fitbit.com/build/reference/web-api/activity/","https://api.fitbit.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:22:13Z","0.363","True","False","False","0","False","False","GET","400","53","-1"
"health_v1","nonrag","gemini","c","strava__activities_v3","8","80","Strava API","https://developers.strava.com/docs/reference/#api-Activities","https://www.strava.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:22:16Z","0.363","True","False","False","0","False","False","GET","401","104","-1"
"health_v1","nonrag","gemini","c","withings__measure_v2","9","80","Withings Health API","https://developer.withings.com/api-reference#tag/measure","https://wbsapi.withings.net","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","False","GET","200","160","41"
"health_v1","nonrag","gemini","c","humanapi__activities_v1","10","75","Human API","https://reference.humanapi.co/v2.0/reference/activities","https://api.humanapi.co","0.25","False","0.64","False","True","False","False","2025-10-28T22:22:14Z","0.363","True","False","False","0","False","False","GET","401","27","107"
"health_v1","nonrag","gpt","c","withings__v2_measure_activities","1","100","Withings â€” Measures & Activities (v2)","https://developer.withings.com/api-reference#operation/measure-getmeas","https://wbsapi.withings.net","0.25","False","1","False","True","False","False","2025-10-28T22:22:16Z","0.525","True","False","False","0","False","True","GET","200","159","41"
"health_v1","nonrag","gpt","c","terra__v2_daily_and_heartrate","2","98.5","Terra â€” Health & Fitness Data (v2)","https://docs.tryterra.co/reference/api-reference","https://api.tryterra.co","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","401","200","26"
"health_v1","nonrag","gpt","c","spoonacular__guess_nutrition","3","97","Spoonacular â€” Guess Nutrition by Dish Name","https://spoonacular.com/food-api/docs#Guess-Nutrition-by-Dish-Name","https://api.spoonacular.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","401","205","-1"
"health_v1","nonrag","gpt","c","fitness-calculator__burnedcalorie","4","95.5","Fitness Calculator (RapidAPI) â€” Burned Calorie","https://rapidapi.com/edamam/api/fitness-calculator/","https://fitness-calculator.p.rapidapi.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:13Z","0.345","True","False","False","0","False","True","GET","429","42","-1"
"health_v1","nonrag","gpt","c","openfoodfacts__product_nutrition","5","93","OpenFoodFacts â€” Product Nutrition by Barcode or Search","https://wiki.openfoodfacts.org/API","https://world.openfoodfacts.org","0.25","False","1","False","True","False","False","2025-10-28T22:22:15Z","0.525","True","False","False","0","False","True","GET","200","178","65"
"health_v1","nonrag","gpt","c","nutritionix__natural_exercise","6","91","Nutritionix â€” Natural Language Exercise","https://developer.nutritionix.com/docs/v2","https://trackapi.nutritionix.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:15Z","0.345","True","False","False","0","False","True","GET","404","92","158"
"health_v1","nonrag","gpt","c","ninjas__caloriesburned","7","88.5","API Ninjas â€” Calories Burned","https://api-ninjas.com/api/caloriesburned","https://api.api-ninjas.com","0.25","False","0.48","False","True","False","False","2025-10-28T22:22:15Z","0.291","True","False","False","0","False","False","GET","400","683","29"
"health_v1","nonrag","gpt","c","openfitness__bmi_bmr_tdee","8","86","Fitness Calculator (RapidAPI) â€” BMI/BMR/TDEE","https://rapidapi.com/edamam/api/fitness-calculator/","https://fitness-calculator.p.rapidapi.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:15Z","0.345","True","False","False","0","False","True","GET","429","28","-1"
"health_v1","nonrag","gpt","c","caloriemama__food_recognition","9","83.5","Calorie Mama â€” Food Recognition (Nutrition)","https://developer.caloriemama.ai/","https://api-2445582032290.production.gw.apicast.io","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:13Z","0.435","True","False","False","0","False","True","GET","401","93","-1"
"health_v1","nonrag","gpt","c","wger__nutrition_and_exercises","10","81","wger â€” Nutrition & Exercises","https://wger.de/en/software/api","https://wger.de","0.25","False","1","False","True","False","False","2025-10-28T22:22:16Z","0.525","True","False","False","0","False","True","GET","200","337","5405"
"health_v1","nonrag","mistral","c","nutritionix__nutrition_data","1","100","Nutritionix Nutrition Data API","https://developer.nutritionix.com/docs","https://trackapi.nutritionix.com/v2","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:15Z","0.345","True","False","False","0","False","True","GET","400","89","111"
"health_v1","nonrag","mistral","c","edamam__nutrition_data","2","99.5","Edamam Nutrition API","https://developer.edamam.com/edamam-docs-nutrition-api","https://api.edamam.com/api/nutrition-data","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:13Z","0.435","True","False","False","0","False","True","GET","404","102","43"
"health_v1","nonrag","mistral","c","fitbit__health_fitness_data","3","99","Fitbit Web API","https://dev.fitbit.com/build/reference/web-api/","https://api.fitbit.com/1","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:13Z","0.435","True","False","False","0","False","True","GET","401","51","-1"
"health_v1","nonrag","mistral","c","google_fit__rest_api","4","98.5","Google Fit REST API","https://developers.google.com/fit/rest","https://www.googleapis.com/fitness/v1","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:14Z","0.435","True","False","False","0","False","True","GET","404","62","1598"
"health_v1","nonrag","mistral","c","myfitnesspal__nutrition_data","5","98","MyFitnessPal Nutrition API","https://www.myfitnesspal.com/api","https://api.myfitnesspal.com/v2","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:15Z","0.345","True","False","False","0","False","True","GET","404","122","110"
"health_v1","nonrag","mistral","c","garmin__health_api","6","97.5","Garmin Health API","https://developer.garmin.com/health-api/","https://healthapi.garmin.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:14Z","0.345","True","False","False","0","False","True","GET","400","99","49"
"health_v1","nonrag","mistral","c","withings__health_data","7","97","Withings Health Data API","https://developer.withings.com/api-reference/","https://wbsapi.withings.net","0.25","False","1","False","True","False","False","2025-10-28T22:22:16Z","0.525","True","False","False","0","False","True","GET","200","158","41"
"health_v1","nonrag","mistral","c","apple_healthkit__health_data","8","96.5","Apple HealthKit (via Health Connect or third-party APIs)","https://developer.apple.com/documentation/healthkit","https://healthkit.apple.com","0.25","False","0","False","True","False","False","2025-10-28T22:22:12Z","0.075","True","False","False","0","False","True","OPTIONS","ERR","1",
"health_v1","nonrag","mistral","c","fitnesssyncer__health_data","9","96","FitnessSyncer Health Data API","https://www.fitnesssyncer.com/api/documentation.html","https://api.fitnesssyncer.com/api","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:13Z","0.345","True","False","False","0","False","True","GET","400","272","42"
"health_v1","nonrag","mistral","c","under_armour__health_data","10","95.5","Under Armour (MapMyFitness) Health API","https://developer.underarmour.com/","https://api.ua.com/v7.1","0.25","False","0","False","True","False","False","2025-10-28T22:22:16Z","0.075","True","False","False","0","False","True","OPTIONS","ERR","0",
