"query","mode","llm","variant","service_id","rank","relevance_pct","name","docs_url","api_base","ifs","support_verified","fca","error_handling_verified","auth_verified","reliability_verified","versioning_verified","scored_utc","sdas","pricing_verified","constraints_verified","code_samples_verified","ssi","integration_support_verified","required_keys_verified","best_probe_method","best_probe_status","best_probe_latency_ms","best_probe_bytes"
"music_v1","nonrag","gpt","t","deezer_search","3","97.9","Deezer API â€” Track Search (+ Album genres)","https://developers.deezer.com/api/search","https://api.deezer.com","0.25","False","1","False","True","False","False","2025-10-28T22:47:05Z","0.525","True","False","False","0","False","True","GET","200","190","65"
"music_v1","nonrag","gpt","t","napster_search","4","96.8","Napster API â€” Search (Tracks)","https://developer.napster.com/api/v2.2","https://api.napster.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:47:07Z","0.363","True","False","False","0","False","False","GET","401","84","53"
"music_v1","nonrag","gpt","t","shazam_rapidapi","5","95.7","Shazam API (RapidAPI) â€” Search + Song Details","https://rapidapi.com/apidojo/api/shazam","https://shazam.p.rapidapi.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:47:08Z","0.345","True","False","False","0","False","True","GET","429","41","-1"
"music_v1","nonrag","gpt","t","musicbrainz_recording_search","6","94.6","MusicBrainz â€” Recording Search (with genres & releases)","https://musicbrainz.org/doc/Development/XML_Web_Service/Version_2/Search#Recording","https://musicbrainz.org","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:07Z","0.435","True","False","False","0","False","False","GET","200","190","51086"
"music_v1","nonrag","gpt","t","theaudiodb_searchtrack","7","93.2","TheAudioDB â€” Track Search","https://www.theaudiodb.com/api_guide.php","https://www.theaudiodb.com","0.25","False","0.48","False","True","False","False","2025-10-28T22:47:09Z","0.291","True","False","False","0","False","False","GET","404","156","-1"
"music_v1","nonrag","gpt","t","lastfm_track_search_info","8","92","Last.fm API â€” Track Search + Info (tags as genre)","https://www.last.fm/api/show/track.getInfo","https://ws.audioscrobbler.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:47:06Z","0.363","True","False","False","0","False","False","GET","403","155","85"
"music_v1","nonrag","gpt","t","discogs_database_search","9","90.9","Discogs Database â€” Search (releases)","https://www.discogs.com/developers#page:database,header:database-search","https://api.discogs.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:05Z","0.435","True","False","False","0","False","True","GET","401","52","61"
"music_v1","nonrag","gpt","t","seven_digital_track_search","10","89.7","7digital API â€” Track Search (JSON)","https://docs.7digital.com/reference","https://api.7digital.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:08Z","0.435","True","False","False","0","False","True","GET","401","628","54"
"music_v1","nonrag","mistral","t","spotify__music_search","1","95","Spotify Web API","https://developer.spotify.com/documentation/web-api","https://api.spotify.com/v1","0.25","False","0.64","False","True","False","False","2025-10-28T22:47:08Z","0.363","True","False","False","0","False","False","GET","401","63","74"
"music_v1","nonrag","mistral","t","soundcloud__music_search","2","90","SoundCloud API","https://developers.soundcloud.com/docs/api/guide","https://api.soundcloud.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:08Z","0.435","True","False","False","0","False","True","GET","401","160","150"
"music_v1","nonrag","mistral","t","discogs__music_search","3","85","Discogs API","https://www.discogs.com/developers","https://api.discogs.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:05Z","0.435","True","False","False","0","False","True","GET","401","48","61"
"music_v1","nonrag","mistral","t","musixmatch__music_search","4","80","Musixmatch API","https://developer.musixmatch.com/","https://api.musixmatch.com/ws/1.1","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:07Z","0.435","True","False","False","0","False","False","GET","200","19","86"
"music_v1","nonrag","mistral","t","genius__music_search","5","75","Genius API","https://docs.genius.com/","https://api.genius.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:06Z","0.435","True","False","False","0","False","True","GET","401","207","113"
"music_v1","nonrag","mistral","t","bandsintown__music_search","6","70","Bandsintown API","https://app.swaggerhub.com/apis/Bandsintown/PublicAPI/3.0.0","https://rest.bandsintown.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:05Z","0.435","True","False","False","0","False","True","GET","401","279","26"
"music_v1","nonrag","mistral","t","bandcamp__music_search","7","65","Bandcamp API","https://bandcamp.com/developer","https://api.bandcamp.com","0.25","False","1","False","True","False","False","2025-10-28T22:47:05Z","0.525","True","False","False","0","False","True","GET","200","85","44"
"music_v1","nonrag","mistral","t","songkick__music_search","8","60","Songkick API","https://www.songkick.com/developer","https://api.songkick.com/api/3.0","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:08Z","0.435","True","False","False","0","False","True","GET","401","197","-1"
"music_v1","nonrag","mistral","t","youtube__music_search","9","55","YouTube Data API","https://developers.google.com/youtube/v3","https://www.googleapis.com/youtube/v3","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:09Z","0.435","True","False","False","0","False","True","GET","403","28","-1"
"music_v1","nonrag","mistral","t","aimastering__music_search","10","50","AI Mastering API","https://aimastering.com/api_docs/","https://api.aimastering.com","0.25","False","0","False","True","False","False","2025-10-28T22:47:04Z","0.075","True","False","False","0","False","True","OPTIONS","ERR","1",
