A_llm,A_var,B_llm,B_var,k,p,RBO,Spearman,KendallTau,AvgOverlap_k,Jaccard_k
claude,t,deepseek,t,10,0.9,0.4665099971285714,0.38888888888888895,0.24210526315789477,0.694484126984127,0.3333333333333333
claude,t,deepseek,v,10,0.9,0.47904137590857143,0.5055555555555555,0.34666666666666657,0.7255952380952382,0.5384615384615384
claude,t,gemini,c,10,0.9,0.17495864663142854,-0.427906976744186,-0.34285714285714286,0.28301587301587305,0.25
claude,t,gemini,t,10,0.9,0.26042978194714284,-0.24044943820224718,-0.2,0.4281349206349206,0.42857142857142855
claude,t,gemini,v,10,0.9,0.27135375730714284,-0.14074074074074075,-0.09473684210526317,0.43841269841269837,0.3333333333333333
claude,t,gpt,c,10,0.9,0.4017178721671428,-0.06201550387596899,-0.0761904761904762,0.5548015873015874,0.25
claude,t,gpt,t,10,0.9,0.5242036710185713,0.4089887640449438,0.31764705882352945,0.7622619047619048,0.42857142857142855
claude,t,gpt,v,10,0.9,0.5562730704442856,0.661111111111111,0.5333333333333332,0.8268253968253967,0.5384615384615384
claude,t,mistral,c,10,0.9,0.47963199712857135,0.6646420913665833,0.480670319495552,0.714484126984127,0.4166666666666667
claude,t,mistral,t,10,0.9,0.2442491982771428,0.07811665668645071,0.07396002616336389,0.39535714285714285,0.25
claude,t,mistral,v,10,0.9,0.47051289655428563,0.5847454847820962,0.4323460152737353,0.7173809523809523,0.5
claude,v,deepseek,c,10,0.9,0.49261210144428574,0.5777777777777777,0.3999999999999999,0.7523809523809524,0.5384615384615384
claude,v,deepseek,t,10,0.9,0.4566684971285713,0.38518518518518524,0.24210526315789477,0.6778174603174604,0.3333333333333333
claude,v,deepseek,v,10,0.9,0.4730740807985714,0.48070175438596496,0.3076923076923077,0.7189285714285715,0.6666666666666666
claude,v,gemini,c,10,0.9,0.19346873666142853,-0.48539325842696623,-0.43529411764705883,0.3266269841269841,0.42857142857142855
claude,v,gemini,t,10,0.9,0.2886249764828571,-0.07191011235955055,-0.011764705882352941,0.48269841269841257,0.42857142857142855
claude,v,gemini,v,10,0.9,0.3072973616228571,-0.13888888888888887,-0.07999999999999997,0.5129761904761905,0.5384615384615384
claude,v,gpt,c,10,0.9,0.42619525730714275,0.06296296296296298,0.03157894736842106,0.6050793650793651,0.3333333333333333
claude,v,gpt,t,10,0.9,0.48454225730714284,0.1777777777777778,0.09473684210526317,0.6834126984126984,0.3333333333333333
claude,v,gpt,v,10,0.9,0.520485861622857,0.41111111111111104,0.3199999999999999,0.7579761904761905,0.5384615384615384
claude,v,mistral,c,10,0.9,0.4835062020185713,0.6978631577988532,0.5200970367573582,0.7244841269841269,0.5454545454545454
claude,v,mistral,t,10,0.9,0.2442491982771428,0.07811665668645071,0.07396002616336389,0.39535714285714285,0.25
claude,v,mistral,v,10,0.9,0.44231770201857135,0.47777984732195655,0.336269122990683,0.6628174603174604,0.5
deepseek,c,deepseek,t,10,0.9,0.6067207816942856,0.7277777777777776,0.6133333333333332,0.9043253968253968,0.5384615384615384
deepseek,c,deepseek,v,10,0.9,0.5959591014442857,0.6833333333333333,0.5599999999999998,0.8807142857142856,0.5384615384615384
deepseek,c,gemini,c,10,0.9,0.11668576766142857,-0.5685393258426966,-0.411764705882353,0.23218253968253966,0.42857142857142855
deepseek,c,gemini,t,10,0.9,0.17143357705714282,-0.27777777777777785,-0.17894736842105266,0.3148015873015873,0.3333333333333333
deepseek,c,gemini,v,10,0.9,0.1897764031671428,-0.2930232558139535,-0.2285714285714286,0.3270238095238095,0.25
deepseek,c,gpt,c,10,0.9,0.3619436670871428,-0.07222222222222222,-0.05333333333333332,0.5417460317460316,0.5384615384615384
deepseek,c,gpt,t,10,0.9,0.4017805770571428,0.048148148148148155,-0.010526315789473686,0.576468253968254,0.3333333333333333
deepseek,c,gpt,v,10,0.9,0.3931234031671428,0.01705426356589147,-0.01904761904761905,0.5553571428571429,0.25
deepseek,c,mistral,c,10,0.9,0.5198934971285712,0.5629482194634996,0.4143709650823724,0.7528174603174603,0.4166666666666667
deepseek,c,mistral,t,10,0.9,0.20306069827714285,0.06639915818348309,0.0,0.33369047619047615,0.25
deepseek,c,mistral,v,10,0.9,0.4711129828428571,0.312580738923967,0.23804761428476162,0.6768650793650793,0.38461538461538464
deepseek,t,deepseek,v,10,0.9,0.6241542959799999,0.8388888888888888,0.7199999999999999,0.9352777777777778,0.5384615384615384
deepseek,t,gemini,c,10,0.9,0.10028018399142857,-0.5263157894736843,-0.4,0.19107142857142856,0.17647058823529413
deepseek,t,gemini,t,10,0.9,0.12683279885142856,-0.42372881355932196,-0.36,0.21912698412698414,0.1111111111111111
deepseek,t,gemini,v,10,0.9,0.15383279885142856,-0.4214689265536723,-0.36,0.2524603174603175,0.1111111111111111
deepseek,t,gpt,c,10,0.9,0.3173428888814285,-0.2527131782945736,-0.24761904761904763,0.44607142857142856,0.25
deepseek,t,gpt,t,10,0.9,0.4299757715928571,0.20370370370370375,0.13684210526315793,0.631031746031746,0.3333333333333333
deepseek,t,gpt,v,10,0.9,0.4213185977028571,0.14573643410852713,0.0761904761904762,0.609920634920635,0.25
deepseek,t,mistral,c,10,0.9,0.5198934971285712,0.5629482194634996,0.4143709650823724,0.7528174603174603,0.4166666666666667
deepseek,t,mistral,t,10,0.9,0.20306069827714285,0.06639915818348309,0.0,0.33369047619047615,0.25
deepseek,t,mistral,v,10,0.9,0.5031823822685714,0.4456901560839147,0.36829475375170045,0.7414285714285714,0.5
deepseek,v,gemini,c,10,0.9,0.11879027402142855,-0.5407407407407409,-0.4105263157894738,0.23468253968253966,0.3333333333333333
deepseek,v,gemini,t,10,0.9,0.14534288888142854,-0.337984496124031,-0.2666666666666667,0.2627380952380952,0.25
deepseek,v,gemini,v,10,0.9,0.18100006277142855,-0.3777777777777778,-0.3052631578947369,0.3171825396825397,0.3333333333333333
deepseek,v,gpt,c,10,0.9,0.3173428888814285,-0.18449612403100774,-0.17142857142857143,0.44607142857142856,0.25
deepseek,v,gpt,t,10,0.9,0.4446116567328571,0.29438202247191003,0.22352941176470592,0.6646428571428571,0.42857142857142855
deepseek,v,gpt,v,10,0.9,0.44848586162285714,0.31666666666666665,0.2933333333333333,0.6746428571428572,0.5384615384615384
deepseek,v,mistral,c,10,0.9,0.5324248759085713,0.6196785503312472,0.4140393356054125,0.7839285714285715,0.7
deepseek,v,mistral,t,10,0.9,0.20693490316714286,0.03965452776772878,0.0,0.34369047619047616,0.36363636363636365
deepseek,v,mistral,v,10,0.9,0.5157137610485713,0.44985010232324774,0.3595732599803958,0.7725396825396825,0.8
gemini,c,gemini,t,10,0.9,0.4415356813728571,0.21111111111111108,0.18666666666666662,0.6393650793650794,0.5384615384615384
gemini,c,gemini,v,10,0.9,0.506607861622857,0.3333333333333333,0.2666666666666666,0.7446428571428572,0.5384615384615384
gemini,c,gpt,c,10,0.9,0.3108420074828571,-0.06067415730337078,-0.011764705882352941,0.5049206349206349,0.42857142857142855
gemini,c,gpt,t,10,0.9,0.1983708721671428,-0.4046511627906976,-0.3047619047619048,0.32646825396825396,0.25
gemini,c,gpt,v,10,0.9,0.21149287216714283,-0.3503875968992248,-0.2666666666666667,0.346468253968254,0.25
gemini,c,mistral,c,10,0.9,0.1137094584557143,-0.5790597426659017,-0.49263482989964497,0.1976190476190476,0.21428571428571427
gemini,c,mistral,t,10,0.9,0.023293059030000004,-0.7055336829505574,-0.5388877434122992,0.05472222222222223,0.15384615384615385
gemini,c,mistral,v,10,0.9,0.1137094584557143,-0.5865557254410012,-0.49255102912360954,0.1976190476190476,0.2
gemini,t,gemini,v,10,0.9,0.4512322020185713,0.20674157303370785,0.12941176470588237,0.6561507936507935,0.42857142857142855
gemini,t,gpt,c,10,0.9,0.2534151877328571,-0.15280898876404492,-0.058823529411764705,0.43353174603174593,0.42857142857142855
gemini,t,gpt,t,10,0.9,0.1761543888814285,-0.46356589147286814,-0.36190476190476195,0.28440476190476194,0.25
gemini,t,gpt,v,10,0.9,0.2022450770571428,-0.36296296296296304,-0.2842105263157895,0.33646825396825397,0.3333333333333333
gemini,t,mistral,c,10,0.9,0.19902419827714285,-0.1305257616664942,-0.12964074471043288,0.3370238095238095,0.21428571428571427
gemini,t,mistral,t,10,0.9,0.06341639942571428,-0.6112369415308057,-0.4826397999239062,0.10956349206349207,0.07142857142857142
gemini,t,mistral,v,10,0.9,0.19902419827714285,-0.1571815996279807,-0.15672078199387576,0.3370238095238095,0.2
gemini,v,gpt,c,10,0.9,0.2273130834171428,-0.25426356589147286,-0.17142857142857143,0.3756349206349206,0.25
gemini,v,gpt,t,10,0.9,0.2725380834171428,-0.17984496124031008,-0.13333333333333336,0.43396825396825395,0.25
gemini,v,gpt,v,10,0.9,0.3165451567328571,-0.07640449438202246,0.011764705882352941,0.5229761904761905,0.42857142857142855
gemini,v,mistral,c,10,0.9,0.18471787216714283,-0.3080042193248629,-0.2036700308869262,0.32146825396825396,0.3076923076923077
gemini,v,mistral,t,10,0.9,0.11264429885142857,-0.42521003213538067,-0.3429285639896449,0.19079365079365077,0.15384615384615385
gemini,v,mistral,v,10,0.9,0.14352937216714282,-0.39785406177093346,-0.2986035610760637,0.25980158730158726,0.2857142857142857
gpt,c,gpt,t,10,0.9,0.4512322020185713,0.15056179775280898,0.08235294117647059,0.6561507936507935,0.42857142857142855
gpt,c,gpt,v,10,0.9,0.44690927159285704,0.10370370370370373,0.0736842105263158,0.6393650793650794,0.3333333333333333
gpt,c,mistral,c,10,0.9,0.3297070037414284,-0.17087008799977424,-0.2074251915366926,0.44579365079365074,0.21428571428571427
gpt,c,mistral,t,10,0.9,0.09429060431571427,-0.4661561833780469,-0.3429285639896449,0.1528968253968254,0.15384615384615385
gpt,c,mistral,v,10,0.9,0.3297070037414284,-0.2185207604584122,-0.24627551456180477,0.44579365079365074,0.2
gpt,t,gpt,v,10,0.9,0.5876200704442857,0.7166666666666666,0.5866666666666666,0.8718253968253966,0.5384615384615384
gpt,t,mistral,c,10,0.9,0.3979063721671428,0.12203940765702116,0.058191437396264624,0.5664682539682541,0.3076923076923077
gpt,t,mistral,t,10,0.9,0.18948997274142856,-0.05858749251483803,-0.07396002616336389,0.3069047619047619,0.25
gpt,t,mistral,v,10,0.9,0.38878727159285703,0.08524929243380917,0.07001400420140048,0.5693650793650793,0.38461538461538464
gpt,v,mistral,c,10,0.9,0.43595448284285704,0.31597738769886746,0.28177225625601326,0.643531746031746,0.4166666666666667
gpt,v,mistral,t,10,0.9,0.2129021982771428,0.0,0.0,0.3503571428571428,0.25
gpt,v,mistral,v,10,0.9,0.4268353822685714,0.33872451862377523,0.2401922307076307,0.6464285714285714,0.5
mistral,c,mistral,t,10,0.9,0.22125209770285714,-0.17078251276599332,-0.11338934190276817,0.38492063492063494,0.5
mistral,c,mistral,v,10,0.9,0.5753737816942857,0.7857142857142858,0.6428571428571428,0.8593253968253967,0.875
mistral,t,mistral,v,10,0.9,0.17247158341714283,-0.3916747259003201,-0.3042903097250923,0.308968253968254,0.4444444444444444
