A_llm,A_var,B_llm,B_var,k,p,RBO,Spearman,KendallTau,AvgOverlap_k,Jaccard_k
claude,v,gpt,v,10,0.9,0.23541639942571427,-0.5470588235294119,-0.46666666666666673,0.2928968253968254,0.05263157894736842
claude,v,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,mistral,t,10,0.9,0.10505228456571428,-0.5638418079096044,-0.43999999999999995,0.17650793650793647,0.1111111111111111
claude,v,mistral,v,10,0.9,0.23541639942571427,-0.5470588235294119,-0.46666666666666673,0.2928968253968254,0.05263157894736842
deepseek,c,deepseek,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,deepseek,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gemini,c,10,0.9,0.09041639942571428,-0.6490196078431374,-0.525925925925926,0.1428968253968254,0.05263157894736842
deepseek,c,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gemini,v,10,0.9,0.03594360431571428,-0.7570621468926553,-0.5999999999999999,0.07456349206349207,0.1111111111111111
deepseek,c,gpt,c,10,0.9,0.01463588514,-0.8352941176470589,-0.6740740740740742,0.03361111111111111,0.05263157894736842
deepseek,c,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,deepseek,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gemini,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gemini,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,gemini,v,10,0.9,0.01463588514,-0.8078431372549021,-0.6444444444444445,0.03361111111111111,0.05263157894736842
gemini,c,gpt,c,10,0.9,0.032069399425714275,-0.7725490196078432,-0.6148148148148148,0.06456349206349207,0.05263157894736842
gemini,c,gpt,t,10,0.9,0.0038742048900000004,-0.8235294117647061,-0.6444444444444445,0.01,0.05263157894736842
gemini,c,gpt,v,10,0.9,0.0038742048900000004,-0.8235294117647061,-0.6444444444444445,0.01,0.05263157894736842
gemini,c,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,gpt,c,10,0.9,0.01463588514,-0.8078431372549021,-0.6444444444444445,0.03361111111111111,0.05263157894736842
gemini,v,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,mistral,v,10,0.9,0.19828859770285714,-0.1441860465116279,-0.13333333333333336,0.3482539682539682,0.25
gpt,c,gpt,t,10,0.9,0.05429729885142857,-0.654237288135593,-0.5199999999999999,0.11246031746031745,0.1111111111111111
gpt,c,gpt,v,10,0.9,0.18926497274142856,-0.4105263157894738,-0.3304347826086957,0.2985714285714286,0.17647058823529413
gpt,c,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,t,gpt,v,10,0.9,0.12637087216714285,-0.5131782945736434,-0.380952380952381,0.24313492063492062,0.25
gpt,t,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,t,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,v,mistral,c,10,0.9,0.06341639942571428,-0.6725490196078432,-0.5407407407407407,0.10956349206349207,0.05263157894736842
gpt,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,v,mistral,v,10,0.9,0.23541639942571427,-0.5470588235294119,-0.46666666666666673,0.2928968253968254,0.05263157894736842
mistral,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
mistral,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
mistral,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
