A_llm,A_var,B_llm,B_var,k,p,RBO,Spearman,KendallTau,AvgOverlap_k,Jaccard_k
claude,v,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,gpt,v,10,0.9,0.09041639942571428,-0.6019607843137255,-0.49629629629629635,0.1428968253968254,0.05263157894736842
claude,v,mistral,c,10,0.9,0.022227899425714286,-0.7588235294117649,-0.6000000000000001,0.047896825396825396,0.05263157894736842
claude,v,mistral,t,10,0.9,0.22583279885142854,-0.31299435028248584,-0.296,0.3357936507936508,0.1111111111111111
claude,v,mistral,v,10,0.9,0.2988327988514285,-0.35593220338983045,-0.312,0.40246031746031746,0.1111111111111111
deepseek,c,deepseek,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,deepseek,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gemini,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,deepseek,v,10,0.9,0.0038742048900000004,-0.8627450980392157,-0.7037037037037037,0.01,0.05263157894736842
deepseek,t,gemini,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gemini,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gemini,t,10,0.9,0.11264429885142857,-0.5310734463276836,-0.42399999999999993,0.19079365079365077,0.1111111111111111
deepseek,v,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,gemini,v,10,0.9,0.09041639942571428,-0.6254901960784315,-0.5111111111111111,0.1428968253968254,0.05263157894736842
gemini,c,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,gpt,t,10,0.9,0.07805228456571428,-0.5661016949152541,-0.43999999999999995,0.14317460317460318,0.1111111111111111
gemini,v,gpt,v,10,0.9,0.022227899425714286,-0.7274509803921569,-0.5703703703703704,0.047896825396825396,0.05263157894736842
gemini,v,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,c,gpt,t,10,0.9,0.032069399425714275,-0.6843137254901962,-0.5407407407407407,0.06456349206349207,0.05263157894736842
gpt,c,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,c,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,t,gpt,v,10,0.9,0.04670528456571429,-0.6802259887005649,-0.5359999999999999,0.09817460317460318,0.1111111111111111
gpt,t,mistral,c,10,0.9,0.045191399425714276,-0.6764705882352942,-0.5407407407407407,0.08456349206349206,0.05263157894736842
gpt,t,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,v,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,v,mistral,v,10,0.9,0.09041639942571428,-0.6019607843137255,-0.49629629629629635,0.1428968253968254,0.05263157894736842
mistral,c,mistral,t,10,0.9,0.022227899425714286,-0.7901960784313726,-0.6296296296296297,0.047896825396825396,0.05263157894736842
mistral,c,mistral,v,10,0.9,0.022227899425714286,-0.7901960784313726,-0.6296296296296297,0.047896825396825396,0.05263157894736842
mistral,t,mistral,v,10,0.9,0.026102104315714286,-0.8033898305084745,-0.6479999999999999,0.05789682539682539,0.1111111111111111
