"metric","kind","llm","variant","method","code","count","avg_ms","median_ms","p95_ms","avg_bytes","median_bytes","p95_bytes"
"latency_perprobe","endpoint","deepseek","v","HEAD","429","5","40","34","64",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","302","31","817","702","1172",,,
"latency_perprobe","endpoint","deepseek","c","GET","401","259","122","101","289",,,
"latency_perprobe","endpoint","claude","v","GET","400","21","144","43","193",,,
"latency_perprobe","endpoint","deepseek","v","GET","308","4","77","69","107",,,
"latency_perprobe","endpoint","deepseek","t","GET","503","1","182","182","182",,,
"latency_perprobe","endpoint","claude","v","HEAD","405","112","103","89","317",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","405","99","113","97","201",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","ERR","114","1618","5","15013",,,
"latency_perprobe","endpoint","mistral","v","HEAD","308","4","48","24","89",,,
"latency_perprobe","endpoint","claude","c","GET","429","19","35","32","59",,,
"latency_perprobe","endpoint","gpt","v","GET","400","47","107","103","183",,,
"latency_perprobe","endpoint","gemini","t","GET","404","127","123","92","314",,,
"latency_perprobe","endpoint","gpt","v","HEAD","503","4","260","201","337",,,
"latency_perprobe","endpoint","gpt","v","GET","502","4","131","149","151",,,
"latency_perprobe","endpoint","gemini","c","HEAD","200","46","147","70","321",,,
"latency_perprobe","endpoint","claude","v","HEAD","403","53","264","266","492",,,
"latency_perprobe","endpoint","mistral","v","HEAD","405","73","119","88","384",,,
"latency_perprobe","endpoint","gpt","t","HEAD","200","54","189","180","515",,,
"latency_perprobe","endpoint","claude","c","HEAD","405","73","236","205","582",,,
"latency_perprobe","endpoint","claude","v","GET","ERR","122","1317","1","15006",,,
"latency_perprobe","endpoint","claude","t","HEAD","400","12","480","188","938",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","200","45","160","85","567",,,
"latency_perprobe","endpoint","claude","t","GET","ERR","170","656","1","2103",,,
"latency_perprobe","endpoint","claude","c","GET","401","358","125","99","310",,,
"latency_perprobe","endpoint","gpt","v","GET","ERR","138","545","1","7",,,
"latency_perprobe","endpoint","gemini","v","HEAD","200","60","201","123","543",,,
"latency_perprobe","endpoint","mistral","c","HEAD","200","41","227","210","580",,,
"latency_perprobe","endpoint","mistral","c","GET","405","22","80","77","147",,,
"latency_perprobe","endpoint","gpt","t","GET","502","2","468","102","835",,,
"latency_perprobe","endpoint","mistral","v","HEAD","404","395","241","133","637",,,
"latency_perprobe","endpoint","gpt","c","GET","400","10","140","35","683",,,
"latency_perprobe","endpoint","gpt","t","HEAD","404","255","171","115","760",,,
"latency_perprobe","endpoint","mistral","v","GET","200","52","163","101","543",,,
"latency_perprobe","endpoint","gpt","t","HEAD","403","75","246","248","420",,,
"latency_perprobe","endpoint","gpt","v","GET","404","252","130","100","278",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","503","1","580","580","580",,,
"latency_perprobe","endpoint","gpt","c","HEAD","406","18","650","278","1226",,,
"latency_perprobe","endpoint","mistral","c","HEAD","401","216","182","117","686",,,
"latency_perprobe","endpoint","claude","v","GET","503","15","75","73","110",,,
"latency_perprobe","endpoint","claude","t","HEAD","302","4","668","590","923",,,
"latency_perprobe","endpoint","mistral","c","HEAD","406","7","273","273","285",,,
"latency_perprobe","endpoint","deepseek","t","OPTIONS","ERR","750","1","1","1",,,
"latency_perprobe","endpoint","deepseek","t","GET","405","35","129","112","199",,,
"latency_perprobe","endpoint","deepseek","v","GET","ERR","184","1720","1","15010",,,
"latency_perprobe","endpoint","gemini","v","GET","503","3","211","211","218",,,
"latency_perprobe","endpoint","mistral","v","HEAD","ERR","175","1376","34","15009",,,
"latency_perprobe","endpoint","mistral","v","GET","401","256","106","89","261",,,
"latency_perprobe","endpoint","claude","c","GET","400","24","87","80","182",,,
"latency_perprobe","endpoint","deepseek","c","GET","404","187","141","117","264",,,
"latency_perprobe","endpoint","gemini","c","GET","404","128","146","110","325",,,
"latency_perprobe","endpoint","gpt","t","HEAD","405","119","310","193","1061",,,
"latency_perprobe","endpoint","gemini","v","GET","404","181","129","110","279",,,
"latency_perprobe","endpoint","mistral","t","GET","403","43","207","214","318",,,
"latency_perprobe","endpoint","gpt","v","HEAD","406","38","271","267","290",,,
"latency_perprobe","endpoint","deepseek","c","GET","200","57","326","92","1386",,,
"latency_perprobe","endpoint","deepseek","c","GET","429","10","36","36","44",,,
"latency_perprobe","endpoint","mistral","c","GET","401","309","121","104","246",,,
"latency_perprobe","endpoint","gpt","c","GET","404","214","168","113","278",,,
"latency_perprobe","endpoint","gemini","t","OPTIONS","ERR","711","1","1","1",,,
"latency_perprobe","endpoint","gemini","c","HEAD","403","37","269","275","407",,,
"latency_perprobe","endpoint","gpt","c","GET","500","1","211","211","211",,,
"latency_perprobe","endpoint","gpt","t","OPTIONS","ERR","1041","0","0","1",,,
"latency_perprobe","endpoint","gpt","c","GET","429","21","40","34","68",,,
"latency_perprobe","endpoint","claude","v","HEAD","429","46","41","38","64",,,
"latency_perprobe","endpoint","deepseek","c","GET","403","39","306","238","715",,,
"latency_perprobe","endpoint","gemini","t","GET","401","317","123","99","323",,,
"latency_perprobe","endpoint","mistral","t","GET","405","12","107","107","135",,,
"latency_perprobe","endpoint","gemini","c","GET","405","11","101","96","128",,,
"latency_perprobe","endpoint","claude","v","GET","429","64","43","35","83",,,
"latency_perprobe","endpoint","claude","v","GET","403","37","199","207","484",,,
"latency_perprobe","endpoint","mistral","c","HEAD","400","36","291","195","808",,,
"latency_perprobe","endpoint","mistral","c","GET","429","32","197","42","490",,,
"latency_perprobe","endpoint","claude","v","HEAD","200","70","281","90","960",,,
"latency_perprobe","endpoint","gemini","t","GET","ERR","99","1517","1","15012",,,
"latency_perprobe","endpoint","claude","t","HEAD","406","18","328","272","1247",,,
"latency_perprobe","endpoint","deepseek","v","GET","502","4","144","132","170",,,
"latency_perprobe","endpoint","claude","t","HEAD","403","54","268","270","491",,,
"latency_perprobe","endpoint","gpt","c","HEAD","530","27","114","34","478",,,
"latency_perprobe","endpoint","mistral","c","GET","ERR","154","437","1","10",,,
"latency_perprobe","endpoint","gpt","v","HEAD","502","1","191","191","191",,,
"latency_perprobe","endpoint","mistral","v","GET","400","27","77","61","163",,,
"latency_perprobe","endpoint","gemini","c","GET","400","21","56","45","93",,,
"latency_perprobe","endpoint","mistral","c","HEAD","429","15","964","1042","1402",,,
"latency_perprobe","endpoint","deepseek","c","GET","502","1","187","187","187",,,
"latency_perprobe","endpoint","gpt","v","GET","500","1","206","206","206",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","200","43","169","90","608",,,
"latency_perprobe","endpoint","gpt","c","HEAD","401","376","245","172","717",,,
"latency_perprobe","endpoint","deepseek","v","OPTIONS","ERR","1058","1","0","1",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","405","109","328","158","852",,,
"latency_perprobe","endpoint","claude","v","HEAD","404","422","152","103","446",,,
"latency_perprobe","endpoint","claude","c","HEAD","404","302","203","109","816",,,
"latency_perprobe","endpoint","claude","c","HEAD","500","6","198","185","231",,,
"latency_perprobe","endpoint","gemini","v","GET","429","40","41","34","66",,,
"latency_perprobe","endpoint","gemini","c","HEAD","404","235","252","157","909",,,
"latency_perprobe","endpoint","claude","c","HEAD","200","77","242","251","560",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","404","196","127","101","261",,,
"latency_perprobe","endpoint","claude","t","GET","200","68","256","91","538",,,
"latency_perprobe","endpoint","deepseek","v","GET","503","1","203","203","203",,,
"latency_perprobe","endpoint","mistral","c","HEAD","ERR","151","435","1","205",,,
"latency_perprobe","endpoint","gpt","t","GET","404","160","125","120","220",,,
"latency_perprobe","endpoint","gemini","t","GET","405","10","107","98","146",,,
"latency_perprobe","endpoint","gemini","t","HEAD","403","44","256","260","368",,,
"latency_perprobe","endpoint","claude","t","GET","404","241","125","104","245",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","200","54","141","81","311",,,
"latency_perprobe","endpoint","gemini","t","GET","200","78","233","104","718",,,
"latency_perprobe","endpoint","claude","t","GET","502","1","754","754","754",,,
"latency_perprobe","endpoint","gemini","c","GET","ERR","108","7972","15003","15017",,,
"latency_perprobe","endpoint","mistral","t","GET","302","10","659","647","744",,,
"latency_perprobe","endpoint","mistral","c","HEAD","500","19","254","233","725",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","404","241","228","126","888",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","403","82","252","231","568",,,
"latency_perprobe","endpoint","gemini","c","HEAD","405","54","111","88","347",,,
"latency_perprobe","endpoint","mistral","c","GET","200","47","187","158","507",,,
"latency_perprobe","endpoint","gpt","t","GET","200","76","154","148","408",,,
"latency_perprobe","endpoint","mistral","v","GET","500","13","134","64","957",,,
"latency_perprobe","endpoint","mistral","v","GET","429","10","46","40","100",,,
"latency_perprobe","endpoint","gpt","c","GET","530","27","33","30","48",,,
"latency_perprobe","endpoint","claude","t","HEAD","596","2","308","297","319",,,
"latency_perprobe","endpoint","gpt","v","GET","200","71","288","202","1250",,,
"latency_perprobe","endpoint","gpt","v","HEAD","302","10","932","817","1309",,,
"latency_perprobe","endpoint","claude","v","GET","405","51","97","90","151",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","401","163","150","102","396",,,
"latency_perprobe","endpoint","gemini","v","HEAD","405","74","178","87","970",,,
"latency_perprobe","endpoint","claude","v","GET","200","83","207","100","714",,,
"latency_perprobe","endpoint","claude","t","HEAD","500","6","66","41","144",,,
"latency_perprobe","endpoint","gemini","t","HEAD","405","49","120","90","370",,,
"latency_perprobe","endpoint","mistral","v","GET","403","60","217","220","368",,,
"latency_perprobe","endpoint","gemini","v","GET","405","22","392","111","2149",,,
"latency_perprobe","endpoint","claude","c","HEAD","400","14","230","160","758",,,
"latency_perprobe","endpoint","gpt","v","HEAD","ERR","137","464","1","157",,,
"latency_perprobe","endpoint","gpt","v","OPTIONS","ERR","1151","0","0","1",,,
"latency_perprobe","endpoint","gpt","v","GET","405","43","105","100","207",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","429","3","28","28","31",,,
"latency_perprobe","endpoint","gemini","t","HEAD","503","2","483","284","682",,,
"latency_perprobe","endpoint","claude","v","HEAD","596","2","296","290","303",,,
"latency_perprobe","endpoint","mistral","v","HEAD","429","2","63","31","95",,,
"latency_perprobe","endpoint","gpt","t","GET","400","61","156","106","429",,,
"latency_perprobe","endpoint","claude","c","OPTIONS","ERR","864","1","1","1",,,
"latency_perprobe","endpoint","mistral","c","GET","403","20","201","205","332",,,
"http_status_count","endpoint","mistral","v","HEAD","400","22",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","503","1",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","500","16",,,,,,
"http_status_count","endpoint","deepseek","c","GET","405","54",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","429","4",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","200","61",,,,,,
"http_status_count","endpoint","deepseek","t","GET","ERR","114",,,,,,
"http_status_count","endpoint","claude","v","GET","401","496",,,,,,
"http_status_count","endpoint","gpt","v","GET","302","10",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","401","185",,,,,,
"http_status_count","endpoint","deepseek","c","GET","308","4",,,,,,
"http_status_count","endpoint","gemini","v","GET","401","326",,,,,,
"http_status_count","endpoint","claude","t","HEAD","401","340",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","401","143",,,,,,
"http_status_count","endpoint","mistral","v","GET","503","10",,,,,,
"http_status_count","endpoint","gpt","c","GET","405","31",,,,,,
"http_status_count","endpoint","mistral","c","GET","400","38",,,,,,
"http_status_count","endpoint","gemini","c","GET","401","328",,,,,,
"http_status_count","endpoint","gpt","v","GET","401","492",,,,,,
"http_status_count","endpoint","gemini","v","GET","415","6",,,,,,
"http_status_count","endpoint","gpt","t","GET","403","45",,,,,,
"http_status_count","endpoint","claude","c","HEAD","596","2",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","403","45",,,,,,
"http_status_count","endpoint","claude","t","GET","401","515",,,,,,
"http_status_count","endpoint","mistral","t","GET","404","273",,,,,,
"http_status_count","endpoint","gpt","t","GET","500","1",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","406","7",,,,,,
"http_status_count","endpoint","gemini","c","GET","403","15",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","406","28",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","401","342",,,,,,
"http_status_count","endpoint","gpt","c","GET","ERR","54",,,,,,
"http_status_count","endpoint","claude","v","HEAD","500","6",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","406","14",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","429","24",,,,,,
"http_status_count","endpoint","claude","c","HEAD","503","5",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","500","13",,,,,,
"http_status_count","endpoint","deepseek","v","GET","400","47",,,,,,
"http_status_count","endpoint","claude","c","GET","405","31",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","400","9",,,,,,
"http_status_count","endpoint","claude","v","HEAD","302","4",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","400","42",,,,,,
"http_status_count","endpoint","gpt","c","GET","200","52",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","415","6",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","ERR","184",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","302","22",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","400","7",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","405","101",,,,,,
"http_status_count","endpoint","claude","c","HEAD","ERR","107",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","503","3",,,,,,
"http_status_count","endpoint","mistral","c","GET","500","13",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","500","13",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","400","44",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","308","4",,,,,,
"http_status_count","endpoint","claude","t","GET","405","34",,,,,,
"http_status_count","endpoint","mistral","t","GET","200","67",,,,,,
"http_status_count","endpoint","deepseek","t","GET","401","308",,,,,,
"http_status_count","endpoint","deepseek","v","GET","200","65",,,,,,
"http_status_count","endpoint","mistral","v","OPTIONS","ERR","978",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","500","4",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","ERR","99",,,,,,
"http_status_count","endpoint","claude","v","HEAD","401","319",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","ERR","178",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","401","299",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","500","7",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","429","4",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","200","37",,,,,,
"http_status_count","endpoint","claude","c","HEAD","403","32",,,,,,
"http_status_count","endpoint","deepseek","t","GET","429","9",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","500","1",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","404","220",,,,,,
"http_status_count","endpoint","claude","c","GET","200","89",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","422","5",,,,,,
"http_status_count","endpoint","claude","v","GET","404","289",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","400","31",,,,,,
"http_status_count","endpoint","mistral","v","GET","404","333",,,,,,
"http_status_count","endpoint","deepseek","v","GET","404","243",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","ERR","108",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","403","77",,,,,,
"http_status_count","endpoint","gpt","t","GET","405","54",,,,,,
"http_status_count","endpoint","deepseek","c","GET","ERR","78",,,,,,
"http_status_count","endpoint","mistral","v","GET","308","4",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","302","4",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","401","172",,,,,,
"http_status_count","endpoint","claude","v","HEAD","400","10",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","500","1",,,,,,
"http_status_count","endpoint","claude","t","HEAD","200","49",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","403","32",,,,,,
"http_status_count","endpoint","claude","t","OPTIONS","ERR","1145",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","400","19",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","403","82",,,,,,
"http_status_count","endpoint","claude","v","HEAD","ERR","120",,,,,,
"http_status_count","endpoint","mistral","v","GET","302","22",,,,,,
"http_status_count","endpoint","gemini","t","GET","403","15",,,,,,
"http_status_count","endpoint","gpt","v","GET","403","60",,,,,,
"http_status_count","endpoint","gpt","t","GET","429","19",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","308","4",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","200","47",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","405","54",,,,,,
"http_status_count","endpoint","claude","t","HEAD","ERR","167",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","429","4",,,,,,
"http_status_count","endpoint","deepseek","v","GET","429","17",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","403","77",,,,,,
"http_status_count","endpoint","gemini","c","GET","200","60",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","404","302",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","302","4",,,,,,
"http_status_count","endpoint","mistral","t","GET","ERR","165",,,,,,
"http_status_count","endpoint","claude","t","HEAD","405","132",,,,,,
"http_status_count","endpoint","gpt","c","GET","401","468",,,,,,
"http_status_count","endpoint","claude","c","HEAD","302","4",,,,,,
"http_status_count","endpoint","gemini","c","OPTIONS","ERR","754",,,,,,
"http_status_count","endpoint","gemini","v","GET","400","31",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","429","12",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","401","252",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","400","2",,,,,,
"http_status_count","endpoint","mistral","c","OPTIONS","ERR","786",,,,,,
"http_status_count","endpoint","deepseek","t","GET","502","3",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","302","10",,,,,,
"http_status_count","endpoint","claude","t","HEAD","429","17",,,,,,
"http_status_count","endpoint","claude","t","HEAD","404","344",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","503","10",,,,,,
"http_status_count","endpoint","claude","c","GET","ERR","110",,,,,,
"http_status_count","endpoint","mistral","t","GET","500","13",,,,,,
"http_status_count","endpoint","gemini","v","GET","200","78",,,,,,
"http_status_count","endpoint","claude","c","GET","404","208",,,,,,
"http_status_count","endpoint","claude","c","GET","503","5",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","302","5",,,,,,
"http_status_count","endpoint","gemini","t","GET","503","1",,,,,,
"http_status_count","endpoint","deepseek","c","GET","400","43",,,,,,
"http_status_count","endpoint","gpt","v","GET","503","4",,,,,,
"http_status_count","endpoint","deepseek","t","GET","403","36",,,,,,
"http_status_count","endpoint","gemini","v","OPTIONS","ERR","930",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","ERR","54",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","401","210",,,,,,
"http_status_count","endpoint","gpt","v","GET","429","29",,,,,,
"http_status_count","endpoint","mistral","t","GET","429","25",,,,,,
"http_status_count","endpoint","gemini","v","GET","308","4",,,,,,
"http_status_count","endpoint","gemini","c","GET","429","83",,,,,,
"http_status_count","endpoint","gemini","v","GET","202","2",,,,,,
"http_status_count","endpoint","claude","c","HEAD","401","240",,,,,,
"http_status_count","endpoint","gpt","t","GET","ERR","177",,,,,,
"http_status_count","endpoint","deepseek","c","OPTIONS","ERR","732",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","404","201",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","403","69",,,,,,
"http_status_count","endpoint","gpt","c","OPTIONS","ERR","919",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","500","2",,,,,,
"http_status_count","endpoint","claude","c","HEAD","429","2",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","401","245",,,,,,
"http_status_count","endpoint","deepseek","t","GET","400","28",,,,,,
"http_status_count","endpoint","mistral","c","GET","404","151",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","401","219",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","404","271",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","405","86",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","200","63",,,,,,
"http_status_count","endpoint","claude","c","GET","403","20",,,,,,
"http_status_count","endpoint","mistral","t","GET","422","5",,,,,,
"http_status_count","endpoint","mistral","t","GET","400","34",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","405","49",,,,,,
"http_status_count","endpoint","mistral","v","GET","ERR","178",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","403","49",,,,,,
"http_status_count","endpoint","mistral","t","OPTIONS","ERR","942",,,,,,
"http_status_count","endpoint","deepseek","v","GET","403","60",,,,,,
"http_status_count","endpoint","mistral","v","GET","405","13",,,,,,
"http_status_count","endpoint","deepseek","v","GET","405","42",,,,,,
"http_status_count","endpoint","claude","v","GET","500","1",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","429","3",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","404","252",,,,,,
"http_status_count","endpoint","deepseek","t","GET","404","158",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","405","90",,,,,,
"http_status_count","endpoint","claude","t","GET","400","35",,,,,,
"http_status_count","endpoint","gemini","v","GET","403","56",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","ERR","78",,,,,,
"http_status_count","endpoint","gpt","c","GET","403","41",,,,,,
"http_status_count","endpoint","deepseek","t","GET","200","58",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","ERR","173",,,,,,
"http_status_count","endpoint","gemini","v","GET","ERR","181",,,,,,
"http_status_count","endpoint","gemini","t","GET","400","4",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","ERR","139",,,,,,
"http_status_count","endpoint","claude","t","GET","429","56",,,,,,
"http_status_count","endpoint","gpt","t","GET","401","446",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","308","4",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","400","24",,,,,,
"http_status_count","endpoint","claude","t","GET","403","25",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","202","2",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","404","396",,,,,,
"http_status_count","endpoint","claude","v","HEAD","503","15",,,,,,
"http_status_count","endpoint","deepseek","v","GET","302","31",,,,,,
"http_status_count","endpoint","mistral","t","GET","401","295",,,,,,
"http_status_count","endpoint","claude","v","OPTIONS","ERR","1179",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","400","44",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","404","334",,,,,,
"http_status_count","endpoint","gemini","t","GET","429","60",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","429","12",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","200","40",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","403","73",,,,,,
"http_status_count","endpoint","deepseek","v","GET","401","360",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","500","12",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","400","20",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","429","5",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","302","31",,,,,,
"http_status_count","endpoint","deepseek","c","GET","401","259",,,,,,
"http_status_count","endpoint","claude","v","GET","400","21",,,,,,
"http_status_count","endpoint","deepseek","v","GET","308","4",,,,,,
"http_status_count","endpoint","deepseek","t","GET","503","1",,,,,,
"http_status_count","endpoint","claude","v","HEAD","405","112",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","405","99",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","ERR","114",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","308","4",,,,,,
"http_status_count","endpoint","claude","c","GET","429","19",,,,,,
"http_status_count","endpoint","gpt","v","GET","400","47",,,,,,
"http_status_count","endpoint","gemini","t","GET","404","127",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","503","4",,,,,,
"http_status_count","endpoint","gpt","v","GET","502","4",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","200","46",,,,,,
"http_status_count","endpoint","claude","v","HEAD","403","53",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","405","73",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","200","54",,,,,,
"http_status_count","endpoint","claude","c","HEAD","405","73",,,,,,
"http_status_count","endpoint","claude","v","GET","ERR","122",,,,,,
"http_status_count","endpoint","claude","t","HEAD","400","12",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","200","45",,,,,,
"http_status_count","endpoint","claude","t","GET","ERR","170",,,,,,
"http_status_count","endpoint","claude","c","GET","401","358",,,,,,
"http_status_count","endpoint","gpt","v","GET","ERR","138",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","200","60",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","200","41",,,,,,
"http_status_count","endpoint","mistral","c","GET","405","22",,,,,,
"http_status_count","endpoint","gpt","t","GET","502","2",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","404","395",,,,,,
"http_status_count","endpoint","gpt","c","GET","400","10",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","404","255",,,,,,
"http_status_count","endpoint","mistral","v","GET","200","52",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","403","75",,,,,,
"http_status_count","endpoint","gpt","v","GET","404","252",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","503","1",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","406","18",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","401","216",,,,,,
"http_status_count","endpoint","claude","v","GET","503","15",,,,,,
"http_status_count","endpoint","claude","t","HEAD","302","4",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","406","7",,,,,,
"http_status_count","endpoint","deepseek","t","OPTIONS","ERR","750",,,,,,
"http_status_count","endpoint","deepseek","t","GET","405","35",,,,,,
"http_status_count","endpoint","deepseek","v","GET","ERR","184",,,,,,
"http_status_count","endpoint","gemini","v","GET","503","3",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","ERR","175",,,,,,
"http_status_count","endpoint","mistral","v","GET","401","256",,,,,,
"http_status_count","endpoint","claude","c","GET","400","24",,,,,,
"http_status_count","endpoint","deepseek","c","GET","404","187",,,,,,
"http_status_count","endpoint","gemini","c","GET","404","128",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","405","119",,,,,,
"http_status_count","endpoint","gemini","v","GET","404","181",,,,,,
"http_status_count","endpoint","mistral","t","GET","403","43",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","406","38",,,,,,
"http_status_count","endpoint","deepseek","c","GET","200","57",,,,,,
"http_status_count","endpoint","deepseek","c","GET","429","10",,,,,,
"http_status_count","endpoint","mistral","c","GET","401","309",,,,,,
"http_status_count","endpoint","gpt","c","GET","404","214",,,,,,
"http_status_count","endpoint","gemini","t","OPTIONS","ERR","711",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","403","37",,,,,,
"http_status_count","endpoint","gpt","c","GET","500","1",,,,,,
"http_status_count","endpoint","gpt","t","OPTIONS","ERR","1041",,,,,,
"http_status_count","endpoint","gpt","c","GET","429","21",,,,,,
"http_status_count","endpoint","claude","v","HEAD","429","46",,,,,,
"http_status_count","endpoint","deepseek","c","GET","403","39",,,,,,
"http_status_count","endpoint","gemini","t","GET","401","317",,,,,,
"http_status_count","endpoint","mistral","t","GET","405","12",,,,,,
"http_status_count","endpoint","gemini","c","GET","405","11",,,,,,
"http_status_count","endpoint","claude","v","GET","429","64",,,,,,
