"metric","kind","llm","variant","method","code","count","avg_ms","median_ms","p95_ms","avg_bytes","median_bytes","p95_bytes"
"latency_perprobe","endpoint","mistral","t","HEAD","400","20","327","301","601",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","429","7","37","33","64",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","302","31","817","702","1172",,,
"latency_perprobe","endpoint","deepseek","c","GET","401","266","122","101","289",,,
"latency_perprobe","endpoint","claude","v","GET","400","21","144","43","193",,,
"latency_perprobe","endpoint","deepseek","v","GET","308","4","77","69","107",,,
"latency_perprobe","endpoint","deepseek","t","GET","503","1","182","182","182",,,
"latency_perprobe","endpoint","claude","v","HEAD","405","113","103","90","317",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","405","99","113","97","201",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","ERR","116","1590","5","15013",,,
"latency_perprobe","endpoint","mistral","v","HEAD","308","4","48","24","89",,,
"latency_perprobe","endpoint","claude","c","GET","429","24","35","32","54",,,
"latency_perprobe","endpoint","gpt","v","GET","400","47","107","103","183",,,
"latency_perprobe","endpoint","gemini","t","GET","404","129","123","93","314",,,
"latency_perprobe","endpoint","gpt","v","HEAD","503","7","257","208","353",,,
"latency_perprobe","endpoint","gpt","v","GET","502","4","131","149","151",,,
"latency_perprobe","endpoint","gemini","c","HEAD","200","47","146","88","321",,,
"latency_perprobe","endpoint","claude","v","HEAD","403","58","264","266","492",,,
"latency_perprobe","endpoint","mistral","v","HEAD","405","73","119","88","384",,,
"latency_perprobe","endpoint","gpt","t","HEAD","200","57","188","180","515",,,
"latency_perprobe","endpoint","claude","c","HEAD","405","74","234","186","582",,,
"latency_perprobe","endpoint","claude","v","GET","ERR","126","1513","1","15008",,,
"latency_perprobe","endpoint","claude","t","HEAD","400","13","458","188","938",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","200","46","158","85","567",,,
"latency_perprobe","endpoint","claude","t","GET","ERR","170","656","1","2103",,,
"latency_perprobe","endpoint","claude","c","GET","401","369","124","98","301",,,
"latency_perprobe","endpoint","gpt","v","GET","ERR","140","537","1","6",,,
"latency_perprobe","endpoint","gemini","v","HEAD","200","61","201","131","543",,,
"latency_perprobe","endpoint","mistral","c","HEAD","200","42","223","208","580",,,
"latency_perprobe","endpoint","mistral","c","GET","405","22","80","77","147",,,
"latency_perprobe","endpoint","gpt","t","GET","502","2","468","102","835",,,
"latency_perprobe","endpoint","mistral","v","HEAD","404","397","242","133","637",,,
"latency_perprobe","endpoint","gpt","c","GET","400","10","140","35","683",,,
"latency_perprobe","endpoint","gpt","t","HEAD","404","259","174","115","808",,,
"latency_perprobe","endpoint","mistral","v","GET","200","54","172","101","548",,,
"latency_perprobe","endpoint","gpt","t","HEAD","403","79","243","243","420",,,
"latency_perprobe","endpoint","gpt","v","GET","404","257","129","100","278",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","503","1","580","580","580",,,
"latency_perprobe","endpoint","gpt","c","HEAD","406","18","650","278","1226",,,
"latency_perprobe","endpoint","mistral","c","HEAD","401","233","177","114","636",,,
"latency_perprobe","endpoint","claude","v","GET","503","15","75","73","110",,,
"latency_perprobe","endpoint","claude","t","HEAD","302","4","668","590","923",,,
"latency_perprobe","endpoint","mistral","c","HEAD","406","7","273","273","285",,,
"latency_perprobe","endpoint","deepseek","t","OPTIONS","ERR","763","1","1","1",,,
"latency_perprobe","endpoint","deepseek","t","GET","405","35","129","112","199",,,
"latency_perprobe","endpoint","deepseek","v","GET","ERR","184","1720","1","15010",,,
"latency_perprobe","endpoint","gemini","v","GET","503","3","211","211","218",,,
"latency_perprobe","endpoint","mistral","v","HEAD","ERR","175","1376","34","15009",,,
"latency_perprobe","endpoint","mistral","v","GET","401","274","106","90","246",,,
"latency_perprobe","endpoint","claude","c","GET","400","27","97","89","184",,,
"latency_perprobe","endpoint","deepseek","c","GET","404","188","140","117","264",,,
"latency_perprobe","endpoint","gemini","c","GET","404","128","146","110","325",,,
"latency_perprobe","endpoint","gpt","t","HEAD","405","119","310","193","1061",,,
"latency_perprobe","endpoint","gemini","v","GET","404","182","129","110","279",,,
"latency_perprobe","endpoint","mistral","t","GET","403","43","207","214","318",,,
"latency_perprobe","endpoint","gpt","v","HEAD","406","38","271","267","290",,,
"latency_perprobe","endpoint","deepseek","c","GET","200","58","322","92","1386",,,
"latency_perprobe","endpoint","deepseek","c","GET","429","14","36","36","44",,,
"latency_perprobe","endpoint","mistral","c","GET","401","325","120","104","241",,,
"latency_perprobe","endpoint","gpt","c","GET","404","214","168","113","278",,,
"latency_perprobe","endpoint","gemini","t","OPTIONS","ERR","724","1","1","1",,,
"latency_perprobe","endpoint","gemini","c","HEAD","403","39","265","272","407",,,
"latency_perprobe","endpoint","gpt","c","GET","500","2","206","202","211",,,
"latency_perprobe","endpoint","gpt","t","OPTIONS","ERR","1069","0","0","1",,,
"latency_perprobe","endpoint","gpt","c","GET","429","29","39","34","82",,,
"latency_perprobe","endpoint","claude","v","HEAD","429","47","41","38","64",,,
"latency_perprobe","endpoint","deepseek","c","GET","403","39","306","238","715",,,
"latency_perprobe","endpoint","gemini","t","GET","401","320","123","98","314",,,
"latency_perprobe","endpoint","mistral","t","GET","405","12","107","107","135",,,
"latency_perprobe","endpoint","gemini","c","GET","405","11","101","96","128",,,
"latency_perprobe","endpoint","claude","v","GET","429","67","43","35","83",,,
"latency_perprobe","endpoint","claude","v","GET","403","42","206","218","425",,,
"latency_perprobe","endpoint","mistral","c","HEAD","400","36","291","195","808",,,
"latency_perprobe","endpoint","mistral","c","GET","429","37","176","41","490",,,
"latency_perprobe","endpoint","claude","v","HEAD","200","71","279","97","960",,,
"latency_perprobe","endpoint","gemini","t","GET","ERR","104","2021","1","15011",,,
"latency_perprobe","endpoint","claude","t","HEAD","406","18","328","272","1247",,,
"latency_perprobe","endpoint","deepseek","v","GET","502","4","144","132","170",,,
"latency_perprobe","endpoint","claude","t","HEAD","403","59","263","270","491",,,
"latency_perprobe","endpoint","gpt","c","HEAD","530","27","114","34","478",,,
"latency_perprobe","endpoint","mistral","c","GET","ERR","159","612","1","2240",,,
"latency_perprobe","endpoint","gpt","v","HEAD","502","1","191","191","191",,,
"latency_perprobe","endpoint","mistral","v","GET","400","27","77","61","163",,,
"latency_perprobe","endpoint","gemini","c","GET","400","21","56","45","93",,,
"latency_perprobe","endpoint","mistral","c","HEAD","429","17","857","1005","1402",,,
"latency_perprobe","endpoint","deepseek","c","GET","502","1","187","187","187",,,
"latency_perprobe","endpoint","gpt","v","GET","500","2","203","200","206",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","200","44","168","88","608",,,
"latency_perprobe","endpoint","gpt","c","HEAD","401","388","243","172","714",,,
"latency_perprobe","endpoint","deepseek","v","OPTIONS","ERR","1074","1","0","1",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","405","109","328","158","852",,,
"latency_perprobe","endpoint","claude","v","HEAD","404","427","151","103","446",,,
"latency_perprobe","endpoint","claude","c","HEAD","404","308","202","109","816",,,
"latency_perprobe","endpoint","claude","c","HEAD","500","6","198","185","231",,,
"latency_perprobe","endpoint","gemini","v","GET","429","44","40","34","66",,,
"latency_perprobe","endpoint","gemini","c","HEAD","404","235","252","157","909",,,
"latency_perprobe","endpoint","claude","c","HEAD","200","78","240","248","560",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","404","199","129","101","325",,,
"latency_perprobe","endpoint","claude","t","GET","200","69","253","91","538",,,
"latency_perprobe","endpoint","deepseek","v","GET","503","1","203","203","203",,,
"latency_perprobe","endpoint","mistral","c","HEAD","ERR","156","613","1","289",,,
"latency_perprobe","endpoint","gpt","t","GET","404","164","124","116","220",,,
"latency_perprobe","endpoint","gemini","t","GET","405","10","107","98","146",,,
"latency_perprobe","endpoint","gemini","t","HEAD","403","45","255","260","368",,,
"latency_perprobe","endpoint","claude","t","GET","404","242","126","104","245",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","200","55","139","83","311",,,
"latency_perprobe","endpoint","gemini","t","GET","200","79","232","104","718",,,
"latency_perprobe","endpoint","claude","t","GET","502","1","754","754","754",,,
"latency_perprobe","endpoint","gemini","c","GET","ERR","122","8780","15005","15017",,,
"latency_perprobe","endpoint","mistral","t","GET","302","10","659","647","744",,,
"latency_perprobe","endpoint","mistral","c","HEAD","500","19","254","233","725",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","404","245","230","135","888",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","403","82","252","231","568",,,
"latency_perprobe","endpoint","gemini","c","HEAD","405","54","111","88","347",,,
"latency_perprobe","endpoint","mistral","c","GET","200","48","185","137","507",,,
"latency_perprobe","endpoint","gpt","t","GET","200","79","154","175","408",,,
"latency_perprobe","endpoint","mistral","v","GET","500","13","134","64","957",,,
"latency_perprobe","endpoint","mistral","v","GET","429","13","45","41","100",,,
"latency_perprobe","endpoint","gpt","c","GET","530","27","33","30","48",,,
"latency_perprobe","endpoint","claude","t","HEAD","596","2","308","297","319",,,
"latency_perprobe","endpoint","gpt","v","GET","200","72","286","191","1250",,,
"latency_perprobe","endpoint","gpt","v","HEAD","302","10","932","817","1309",,,
"latency_perprobe","endpoint","claude","v","GET","405","51","97","90","151",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","401","171","151","101","401",,,
"latency_perprobe","endpoint","gemini","v","HEAD","405","74","178","87","970",,,
"latency_perprobe","endpoint","claude","v","GET","200","84","206","100","714",,,
"latency_perprobe","endpoint","claude","t","HEAD","500","6","66","41","144",,,
"latency_perprobe","endpoint","gemini","t","HEAD","405","49","120","90","370",,,
"latency_perprobe","endpoint","mistral","v","GET","403","60","217","220","368",,,
"latency_perprobe","endpoint","gemini","v","GET","405","22","392","111","2149",,,
"latency_perprobe","endpoint","claude","c","HEAD","400","16","264","194","799",,,
"latency_perprobe","endpoint","gpt","v","HEAD","ERR","139","458","1","157",,,
"latency_perprobe","endpoint","gpt","v","OPTIONS","ERR","1187","0","0","1",,,
"latency_perprobe","endpoint","gpt","v","GET","405","43","105","100","207",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","429","3","28","28","31",,,
"latency_perprobe","endpoint","gemini","t","HEAD","503","2","483","284","682",,,
"latency_perprobe","endpoint","claude","v","HEAD","596","2","296","290","303",,,
"latency_perprobe","endpoint","mistral","v","HEAD","429","3","52","31","95",,,
"latency_perprobe","endpoint","gpt","t","GET","400","61","156","106","429",,,
"latency_perprobe","endpoint","claude","c","OPTIONS","ERR","897","1","1","1",,,
"latency_perprobe","endpoint","mistral","c","GET","403","20","201","205","332",,,
"http_status_count","endpoint","mistral","v","HEAD","400","22",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","503","1",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","500","17",,,,,,
"http_status_count","endpoint","deepseek","c","GET","405","54",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","429","4",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","200","62",,,,,,
"http_status_count","endpoint","deepseek","t","GET","ERR","116",,,,,,
"http_status_count","endpoint","claude","v","GET","401","510",,,,,,
"http_status_count","endpoint","gpt","v","GET","302","10",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","401","192",,,,,,
"http_status_count","endpoint","deepseek","c","GET","308","4",,,,,,
"http_status_count","endpoint","gemini","v","GET","401","332",,,,,,
"http_status_count","endpoint","claude","t","HEAD","401","352",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","401","162",,,,,,
"http_status_count","endpoint","mistral","v","GET","503","10",,,,,,
"http_status_count","endpoint","gpt","c","GET","405","31",,,,,,
"http_status_count","endpoint","mistral","c","GET","400","38",,,,,,
"http_status_count","endpoint","gemini","c","GET","401","333",,,,,,
"http_status_count","endpoint","gpt","v","GET","401","509",,,,,,
"http_status_count","endpoint","gemini","v","GET","415","6",,,,,,
"http_status_count","endpoint","gpt","t","GET","403","49",,,,,,
"http_status_count","endpoint","claude","c","HEAD","596","2",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","403","48",,,,,,
"http_status_count","endpoint","claude","t","GET","401","525",,,,,,
"http_status_count","endpoint","mistral","t","GET","404","274",,,,,,
"http_status_count","endpoint","gpt","t","GET","500","2",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","406","7",,,,,,
"http_status_count","endpoint","gemini","c","GET","403","17",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","406","28",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","401","361",,,,,,
"http_status_count","endpoint","gpt","c","GET","ERR","56",,,,,,
"http_status_count","endpoint","claude","v","HEAD","500","6",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","406","14",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","429","24",,,,,,
"http_status_count","endpoint","claude","c","HEAD","503","8",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","500","13",,,,,,
"http_status_count","endpoint","deepseek","v","GET","400","47",,,,,,
"http_status_count","endpoint","claude","c","GET","405","31",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","400","9",,,,,,
"http_status_count","endpoint","claude","v","HEAD","302","4",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","400","42",,,,,,
"http_status_count","endpoint","gpt","c","GET","200","52",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","415","6",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","ERR","184",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","302","22",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","400","7",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","405","101",,,,,,
"http_status_count","endpoint","claude","c","HEAD","ERR","107",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","503","3",,,,,,
"http_status_count","endpoint","mistral","c","GET","500","13",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","500","13",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","400","44",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","308","4",,,,,,
"http_status_count","endpoint","claude","t","GET","405","34",,,,,,
"http_status_count","endpoint","mistral","t","GET","200","70",,,,,,
"http_status_count","endpoint","deepseek","t","GET","401","311",,,,,,
"http_status_count","endpoint","deepseek","v","GET","200","66",,,,,,
"http_status_count","endpoint","mistral","v","OPTIONS","ERR","1002",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","500","4",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","ERR","104",,,,,,
"http_status_count","endpoint","claude","v","HEAD","401","335",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","ERR","180",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","401","311",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","500","7",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","429","8",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","200","39",,,,,,
"http_status_count","endpoint","claude","c","HEAD","403","37",,,,,,
"http_status_count","endpoint","deepseek","t","GET","429","15",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","500","2",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","404","222",,,,,,
"http_status_count","endpoint","claude","c","GET","200","90",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","422","5",,,,,,
"http_status_count","endpoint","claude","v","GET","404","294",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","400","32",,,,,,
"http_status_count","endpoint","mistral","v","GET","404","334",,,,,,
"http_status_count","endpoint","deepseek","v","GET","404","243",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","ERR","122",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","403","78",,,,,,
"http_status_count","endpoint","gpt","t","GET","405","54",,,,,,
"http_status_count","endpoint","deepseek","c","GET","ERR","80",,,,,,
"http_status_count","endpoint","mistral","v","GET","308","4",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","302","4",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","401","177",,,,,,
"http_status_count","endpoint","claude","v","HEAD","400","10",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","500","2",,,,,,
"http_status_count","endpoint","claude","t","HEAD","200","50",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","403","32",,,,,,
"http_status_count","endpoint","claude","t","OPTIONS","ERR","1168",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","400","19",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","403","82",,,,,,
"http_status_count","endpoint","claude","v","HEAD","ERR","124",,,,,,
"http_status_count","endpoint","mistral","v","GET","302","22",,,,,,
"http_status_count","endpoint","gemini","t","GET","403","16",,,,,,
"http_status_count","endpoint","gpt","v","GET","403","63",,,,,,
"http_status_count","endpoint","gpt","t","GET","429","25",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","308","4",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","200","47",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","405","54",,,,,,
"http_status_count","endpoint","claude","t","HEAD","ERR","167",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","429","8",,,,,,
"http_status_count","endpoint","deepseek","v","GET","429","26",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","403","80",,,,,,
"http_status_count","endpoint","gemini","c","GET","200","61",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","404","307",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","302","4",,,,,,
"http_status_count","endpoint","mistral","t","GET","ERR","169",,,,,,
"http_status_count","endpoint","claude","t","HEAD","405","133",,,,,,
"http_status_count","endpoint","gpt","c","GET","401","476",,,,,,
"http_status_count","endpoint","claude","c","HEAD","302","4",,,,,,
"http_status_count","endpoint","gemini","c","OPTIONS","ERR","776",,,,,,
"http_status_count","endpoint","gemini","v","GET","400","31",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","429","12",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","401","257",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","400","2",,,,,,
"http_status_count","endpoint","mistral","c","OPTIONS","ERR","813",,,,,,
"http_status_count","endpoint","deepseek","t","GET","502","3",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","302","10",,,,,,
"http_status_count","endpoint","claude","t","HEAD","429","18",,,,,,
"http_status_count","endpoint","claude","t","HEAD","404","346",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","503","10",,,,,,
"http_status_count","endpoint","claude","c","GET","ERR","110",,,,,,
"http_status_count","endpoint","mistral","t","GET","500","13",,,,,,
"http_status_count","endpoint","gemini","v","GET","200","79",,,,,,
"http_status_count","endpoint","claude","c","GET","404","213",,,,,,
"http_status_count","endpoint","claude","c","GET","503","8",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","302","5",,,,,,
"http_status_count","endpoint","gemini","t","GET","503","1",,,,,,
"http_status_count","endpoint","deepseek","c","GET","400","44",,,,,,
"http_status_count","endpoint","gpt","v","GET","503","7",,,,,,
"http_status_count","endpoint","deepseek","t","GET","403","36",,,,,,
"http_status_count","endpoint","gemini","v","OPTIONS","ERR","945",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","ERR","56",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","401","218",,,,,,
"http_status_count","endpoint","gpt","v","GET","429","33",,,,,,
"http_status_count","endpoint","mistral","t","GET","429","25",,,,,,
"http_status_count","endpoint","gemini","v","GET","308","4",,,,,,
"http_status_count","endpoint","gemini","c","GET","429","83",,,,,,
"http_status_count","endpoint","gemini","v","GET","202","2",,,,,,
"http_status_count","endpoint","claude","c","HEAD","401","253",,,,,,
"http_status_count","endpoint","gpt","t","GET","ERR","177",,,,,,
"http_status_count","endpoint","deepseek","c","OPTIONS","ERR","748",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","404","203",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","403","69",,,,,,
"http_status_count","endpoint","gpt","c","OPTIONS","ERR","941",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","500","2",,,,,,
"http_status_count","endpoint","claude","c","HEAD","429","4",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","401","249",,,,,,
"http_status_count","endpoint","deepseek","t","GET","400","28",,,,,,
"http_status_count","endpoint","mistral","c","GET","404","151",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","401","226",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","404","275",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","405","86",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","200","64",,,,,,
"http_status_count","endpoint","claude","c","GET","403","25",,,,,,
"http_status_count","endpoint","mistral","t","GET","422","5",,,,,,
"http_status_count","endpoint","mistral","t","GET","400","34",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","405","49",,,,,,
"http_status_count","endpoint","mistral","v","GET","ERR","178",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","403","49",,,,,,
"http_status_count","endpoint","mistral","t","OPTIONS","ERR","955",,,,,,
"http_status_count","endpoint","deepseek","v","GET","403","60",,,,,,
"http_status_count","endpoint","mistral","v","GET","405","13",,,,,,
"http_status_count","endpoint","deepseek","v","GET","405","42",,,,,,
"http_status_count","endpoint","claude","v","GET","500","2",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","429","3",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","404","252",,,,,,
"http_status_count","endpoint","deepseek","t","GET","404","159",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","405","90",,,,,,
"http_status_count","endpoint","claude","t","GET","400","37",,,,,,
"http_status_count","endpoint","gemini","v","GET","403","57",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","ERR","80",,,,,,
"http_status_count","endpoint","gpt","c","GET","403","44",,,,,,
"http_status_count","endpoint","deepseek","t","GET","200","59",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","ERR","173",,,,,,
"http_status_count","endpoint","gemini","v","GET","ERR","183",,,,,,
"http_status_count","endpoint","gemini","t","GET","400","4",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","ERR","143",,,,,,
"http_status_count","endpoint","claude","t","GET","429","60",,,,,,
"http_status_count","endpoint","gpt","t","GET","401","456",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","308","4",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","400","24",,,,,,
"http_status_count","endpoint","claude","t","GET","403","30",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","202","2",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","404","397",,,,,,
"http_status_count","endpoint","claude","v","HEAD","503","15",,,,,,
"http_status_count","endpoint","deepseek","v","GET","302","31",,,,,,
"http_status_count","endpoint","mistral","t","GET","401","300",,,,,,
"http_status_count","endpoint","claude","v","OPTIONS","ERR","1212",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","400","44",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","404","339",,,,,,
"http_status_count","endpoint","gemini","t","GET","429","61",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","429","14",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","200","43",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","403","73",,,,,,
"http_status_count","endpoint","deepseek","v","GET","401","366",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","500","12",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","400","20",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","429","7",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","302","31",,,,,,
"http_status_count","endpoint","deepseek","c","GET","401","266",,,,,,
"http_status_count","endpoint","claude","v","GET","400","21",,,,,,
"http_status_count","endpoint","deepseek","v","GET","308","4",,,,,,
"http_status_count","endpoint","deepseek","t","GET","503","1",,,,,,
"http_status_count","endpoint","claude","v","HEAD","405","113",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","405","99",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","ERR","116",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","308","4",,,,,,
"http_status_count","endpoint","claude","c","GET","429","24",,,,,,
"http_status_count","endpoint","gpt","v","GET","400","47",,,,,,
"http_status_count","endpoint","gemini","t","GET","404","129",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","503","7",,,,,,
"http_status_count","endpoint","gpt","v","GET","502","4",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","200","47",,,,,,
"http_status_count","endpoint","claude","v","HEAD","403","58",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","405","73",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","200","57",,,,,,
"http_status_count","endpoint","claude","c","HEAD","405","74",,,,,,
"http_status_count","endpoint","claude","v","GET","ERR","126",,,,,,
"http_status_count","endpoint","claude","t","HEAD","400","13",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","200","46",,,,,,
"http_status_count","endpoint","claude","t","GET","ERR","170",,,,,,
"http_status_count","endpoint","claude","c","GET","401","369",,,,,,
"http_status_count","endpoint","gpt","v","GET","ERR","140",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","200","61",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","200","42",,,,,,
"http_status_count","endpoint","mistral","c","GET","405","22",,,,,,
"http_status_count","endpoint","gpt","t","GET","502","2",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","404","397",,,,,,
"http_status_count","endpoint","gpt","c","GET","400","10",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","404","259",,,,,,
"http_status_count","endpoint","mistral","v","GET","200","54",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","403","79",,,,,,
"http_status_count","endpoint","gpt","v","GET","404","257",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","503","1",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","406","18",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","401","233",,,,,,
"http_status_count","endpoint","claude","v","GET","503","15",,,,,,
"http_status_count","endpoint","claude","t","HEAD","302","4",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","406","7",,,,,,
"http_status_count","endpoint","deepseek","t","OPTIONS","ERR","763",,,,,,
"http_status_count","endpoint","deepseek","t","GET","405","35",,,,,,
"http_status_count","endpoint","deepseek","v","GET","ERR","184",,,,,,
"http_status_count","endpoint","gemini","v","GET","503","3",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","ERR","175",,,,,,
"http_status_count","endpoint","mistral","v","GET","401","274",,,,,,
"http_status_count","endpoint","claude","c","GET","400","27",,,,,,
"http_status_count","endpoint","deepseek","c","GET","404","188",,,,,,
"http_status_count","endpoint","gemini","c","GET","404","128",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","405","119",,,,,,
"http_status_count","endpoint","gemini","v","GET","404","182",,,,,,
"http_status_count","endpoint","mistral","t","GET","403","43",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","406","38",,,,,,
"http_status_count","endpoint","deepseek","c","GET","200","58",,,,,,
"http_status_count","endpoint","deepseek","c","GET","429","14",,,,,,
"http_status_count","endpoint","mistral","c","GET","401","325",,,,,,
"http_status_count","endpoint","gpt","c","GET","404","214",,,,,,
"http_status_count","endpoint","gemini","t","OPTIONS","ERR","724",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","403","39",,,,,,
"http_status_count","endpoint","gpt","c","GET","500","2",,,,,,
"http_status_count","endpoint","gpt","t","OPTIONS","ERR","1069",,,,,,
"http_status_count","endpoint","gpt","c","GET","429","29",,,,,,
"http_status_count","endpoint","claude","v","HEAD","429","47",,,,,,
"http_status_count","endpoint","deepseek","c","GET","403","39",,,,,,
"http_status_count","endpoint","gemini","t","GET","401","320",,,,,,
"http_status_count","endpoint","mistral","t","GET","405","12",,,,,,
"http_status_count","endpoint","gemini","c","GET","405","11",,,,,,
