"query","mode","llm","variant","service_id","rank","relevance_pct","name","docs_url","api_base","ifs","support_verified","fca","error_handling_verified","auth_verified","reliability_verified","versioning_verified","scored_utc","sdas","pricing_verified","constraints_verified","code_samples_verified","ssi","integration_support_verified","required_keys_verified","best_probe_method","best_probe_status","best_probe_latency_ms","best_probe_bytes"
"music_v1","nonrag","deepseek","c","spotify__search_track","1","99.5","Spotify Web API Search","https://developer.spotify.com/documentation/web-api/reference/search","https://api.spotify.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:47:08Z","0.363","True","False","False","0","False","False","GET","401","62","74"
"music_v1","nonrag","deepseek","c","apple_music__search_songs","2","97.8","Apple Music API Search","https://developer.apple.com/documentation/applemusicapi/search_for_catalog_resources","https://api.music.apple.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:04Z","0.435","True","False","False","0","False","True","GET","401","43","0"
"music_v1","nonrag","deepseek","c","deezer__search_track","3","95.2","Deezer API Search","https://developers.deezer.com/api/search","https://api.deezer.com","0.25","False","1","False","True","False","False","2025-10-28T22:47:05Z","0.525","True","False","False","0","False","True","GET","200","183","91"
"music_v1","nonrag","deepseek","c","lastfm__track_search","4","92.1","Last.fm API Track Search","https://www.last.fm/api/show/track.search","https://ws.audioscrobbler.com","0.25","False","1","False","True","False","False","2025-10-28T22:47:06Z","0.525","True","False","False","0","False","True","GET","200","64","151"
"music_v1","nonrag","deepseek","c","musicbrainz__recording_search","5","88.7","MusicBrainz Web Service","https://musicbrainz.org/doc/MusicBrainz_API","https://musicbrainz.org","0.25","False","0.48","False","True","False","False","2025-10-28T22:47:07Z","0.291","True","False","False","0","False","False","GET","400","199","-1"
"music_v1","nonrag","deepseek","c","discogs__database_search","6","85.3","Discogs Database Search","https://www.discogs.com/developers/","https://api.discogs.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:05Z","0.435","True","False","False","0","False","True","GET","401","51","61"
"music_v1","nonrag","deepseek","c","napster__search","7","81.8","Napster API Search","https://developer.napster.com/api/v2.2","https://api.napster.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:07Z","0.435","True","False","False","0","False","True","GET","401","62","53"
"music_v1","nonrag","deepseek","c","acrcloud__music_search","8","78.2","ACRCloud Music Recognition Search","https://docs.acrcloud.com/docs/music-recognition-api/music-recognition-api","https://api.acrcloud.com","0.25","False","0.48","False","True","False","False","2025-10-28T22:47:04Z","0.291","True","False","False","0","False","False","GET","404","30","-1"
"music_v1","nonrag","deepseek","c","audd__recognize","9","74.6","AUDD Music Recognition API","https://docs.audd.io/","https://api.audd.io","0.25","False","1","False","True","False","False","2025-10-28T22:47:04Z","0.525","True","False","False","0","False","True","GET","200","237","566"
"music_v1","nonrag","deepseek","c","genius__search","10","70.9","Genius API Search","https://docs.genius.com/","https://api.genius.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:06Z","0.435","True","False","False","0","False","True","GET","401","159","113"
"music_v1","nonrag","gemini","c","apple__itunes_search","1","100","Apple iTunes Search API","https://developer.apple.com/library/archive/documentation/WebObjects/Conceptual/ItunesSearchAPI/Searching.html","https://itunes.apple.com","0.25","False","1","False","True","False","False","2025-10-28T22:47:04Z","0.525","True","False","False","0","False","True","GET","200","32","65426"
"music_v1","nonrag","gemini","c","spotify__search_track","2","98","Spotify Web API","https://developer.spotify.com/documentation/web-api/reference/search","https://api.spotify.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:47:08Z","0.363","True","False","False","0","False","False","GET","401","64","74"
"music_v1","nonrag","gemini","c","musicbrainz__search_recording","3","95","MusicBrainz API","https://musicbrainz.org/doc/Development/JSON_Web_Service","https://musicbrainz.org","0.25","False","0.48","False","True","False","False","2025-10-28T22:47:07Z","0.291","True","False","False","0","False","False","GET","400","194","-1"
"music_v1","nonrag","gemini","c","deezer__search","4","90","Deezer API","https://developers.deezer.com/api/search","https://api.deezer.com","0.25","False","1","False","True","False","False","2025-10-28T22:47:05Z","0.525","True","False","False","0","False","True","GET","200","179","91"
"music_v1","nonrag","gemini","c","napster__search_v2_2","5","88","Napster API","https://developer.napster.com/api/v2.2/docs/search","https://api.napster.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:47:07Z","0.363","True","False","False","0","False","False","GET","401","65","53"
"music_v1","nonrag","gemini","c","lastfm__track_search","6","85","Last.fm API","https://www.last.fm/api/show/track.search","https://ws.audioscrobbler.com","0.25","False","1","False","True","False","False","2025-10-28T22:47:06Z","0.525","True","False","False","0","False","True","GET","200","59","151"
"music_v1","nonrag","gemini","c","rapidapi__audiomack_search","7","82","Audiomack API (Unofficial via RapidAPI)","https://rapidapi.com/oslovan/api/audiomack","audiomack.p.rapidapi.com","0.25","False","0","False","True","False","False","2025-10-28T22:47:08Z","0.075","True","False","False","0","False","False","OPTIONS","ERR","0",
"music_v1","nonrag","gemini","c","genius__search","8","80","Genius API","https://docs.genius.com/","https://api.genius.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:06Z","0.435","True","False","False","0","False","True","GET","401","163","113"
"music_v1","nonrag","gemini","c","rapidapi__shazam_core_search","9","78","Shazam Core API (Unofficial via RapidAPI)","https://rapidapi.com/apidojo/api/shazam-core","shazam-core.p.rapidapi.com","0.25","False","0","False","True","False","False","2025-10-28T22:47:08Z","0.075","True","False","False","0","False","False","OPTIONS","ERR","0",
"music_v1","nonrag","gemini","c","discogs__database_search","10","75","Discogs API","https://www.discogs.com/developers/#page:database,header:database-search","https://api.discogs.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:05Z","0.435","True","False","False","0","False","True","GET","401","56","85"
"music_v1","nonrag","gpt","c","apple__itunes_search_tracks","1","100","Apple iTunes Search API â€” Tracks","https://developer.apple.com/library/archive/documentation/AudioVideo/Conceptual/iTuneSearchAPI/SearchExamples.html","https://itunes.apple.com","0.25","False","1","False","True","False","False","2025-10-28T22:47:04Z","0.525","True","False","False","0","False","True","GET","200","491","65426"
"music_v1","nonrag","gpt","c","apple__music_api_search_songs","2","98.5","Apple Music API â€” Search (Songs)","https://developer.apple.com/documentation/applemusicapi/search_for_catalog_resources","https://api.music.apple.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:04Z","0.435","True","False","False","0","False","True","GET","401","63","0"
"music_v1","nonrag","gpt","c","spotify__web_api_search_tracks","3","97","Spotify Web API â€” Search (Tracks) + Artist Genres","https://developer.spotify.com/documentation/web-api/reference/search","https://api.spotify.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:47:08Z","0.363","True","False","False","0","False","False","GET","401","85","74"
"music_v1","nonrag","gpt","c","deezer__search_track_and_album","4","95.5","Deezer API â€” Track Search (with album/genre)","https://developers.deezer.com/api/search","https://api.deezer.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:05Z","0.435","True","False","False","0","False","False","GET","200","240","65"
"music_v1","nonrag","gpt","c","napster__search_tracks","5","93","Napster Platform API â€” Search Tracks","https://developer.napster.com/api/v2.2","https://api.napster.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:47:07Z","0.363","True","False","False","0","False","False","GET","401","70","53"
"music_v1","nonrag","gpt","c","lastfm__track_search_and_info","6","91","Last.fm API â€” track.search + track.getInfo","https://www.last.fm/api/show/track.search","https://ws.audioscrobbler.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:47:06Z","0.363","True","False","False","0","False","False","GET","403","153","85"
"music_v1","nonrag","gpt","c","musicbrainz__ws2_recording_search","7","88.5","MusicBrainz â€” WS/2 Recording Search + Lookup","https://musicbrainz.org/doc/MusicBrainz_API","https://musicbrainz.org","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:07Z","0.435","True","False","False","0","False","False","GET","200","224","49402"
"music_v1","nonrag","gpt","c","shazam_rapidapi__track_search","8","86","Shazam (RapidAPI) â€” Search & Track Details","https://rapidapi.com/apidojo/api/shazam/","https://shazam.p.rapidapi.com","0.25","False","0.48","False","True","False","False","2025-10-28T22:47:08Z","0.291","True","False","False","0","False","False","GET","429","33","-1"
"music_v1","nonrag","gpt","c","audius__v1_tracks_search","9","83.5","Audius â€” v1 Tracks Search","https://docs.audius.org/developers","https://discoveryprovider.audius.co","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:04Z","0.435","True","False","False","0","False","False","GET","200","75","61534"
"music_v1","nonrag","gpt","c","discogs__database_search_track","10","81","Discogs API â€” Database Search (track & release)","https://www.discogs.com/developers#page:database,header:database-search","https://api.discogs.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:05Z","0.435","True","False","False","0","False","True","GET","401","81","61"
"music_v1","nonrag","mistral","c","spotify__search","1","100","Spotify Web API","https://developer.spotify.com/documentation/web-api/reference/search","https://api.spotify.com/v1","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:08Z","0.435","True","False","False","0","False","True","GET","401","63","74"
"music_v1","nonrag","mistral","c","musicbrainz__search","2","99.5","MusicBrainz API","https://musicbrainz.org/doc/MusicBrainz_API","https://musicbrainz.org/ws/2","0.25","False","0.48","False","True","False","False","2025-10-28T22:47:07Z","0.291","True","False","False","0","False","False","GET","400","185","-1"
"music_v1","nonrag","mistral","c","deezer__search","3","99","Deezer API","https://developers.deezer.com/api","https://api.deezer.com","0.25","False","1","False","True","False","False","2025-10-28T22:47:05Z","0.525","True","False","False","0","False","True","GET","200","174","91"
"music_v1","nonrag","mistral","c","lastfm__search","4","98.5","Last.fm API","https://www.last.fm/api","https://ws.audioscrobbler.com/2.0","0.25","False","0","False","True","False","False","2025-10-28T22:47:06Z","0.075","True","False","False","0","False","True",,,,
"music_v1","nonrag","mistral","c","discogs__search","5","98","Discogs API","https://www.discogs.com/developers/","https://api.discogs.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:05Z","0.435","True","False","False","0","False","True","GET","401","73","61"
"music_v1","nonrag","mistral","c","musixmatch__search","6","97.5","Musixmatch API","https://developer.musixmatch.com/","https://api.musixmatch.com/ws/1.1","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:07Z","0.435","True","False","False","0","False","False","GET","200","20","86"
"music_v1","nonrag","mistral","c","itunes__search","7","97","iTunes Search API","https://developer.apple.com/library/archive/documentation/AudioVideo/Conceptual/iTuneSearchAPI/","https://itunes.apple.com","0.25","False","1","False","True","False","False","2025-10-28T22:47:06Z","0.525","True","False","False","0","False","True","GET","200","21","42"
"music_v1","nonrag","mistral","c","napster__search","8","96.5","Napster API","https://developer.napster.com/api/v2.2","https://api.napster.com/v2.2","0.25","False","0.8","False","True","False","False","2025-10-28T22:47:07Z","0.435","True","False","False","0","False","True","GET","401","58","53"
"music_v1","nonrag","mistral","c","soundcloud__search","9","96","SoundCloud API","https://developers.soundcloud.com/docs/api/guide","https://api-v2.soundcloud.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:47:08Z","0.363","True","False","False","0","False","False","GET","401","177","0"
"music_v1","nonrag","mistral","c","audiomack__search","10","95.5","Audiomack API","https://www.audiomack.com/data-api/docs","https://api.audiomack.com/v1","0.25","False","0.6","False","True","False","False","2025-10-28T22:47:04Z","0.345","True","False","False","0","False","True","GET","404","138","-1"
