A_llm,A_var,B_llm,B_var,k,p,RBO,Spearman,KendallTau,AvgOverlap_k,Jaccard_k
claude,v,gemini,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,gemini,t,10,0.9,0.46054270201857134,0.44494382022471907,0.3411764705882353,0.6878174603174603,0.42857142857142855
claude,v,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,gpt,t,10,0.9,0.2165514031671428,-0.2961240310077519,-0.2285714285714286,0.3520238095238095,0.25
claude,v,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,deepseek,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,deepseek,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gemini,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gpt,c,10,0.9,0.022227899425714286,-0.7901960784313726,-0.6296296296296297,0.047896825396825396,0.05263157894736842
deepseek,c,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,deepseek,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gemini,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gpt,t,10,0.9,0.03594360431571428,-0.7581920903954801,-0.5999999999999999,0.07456349206349207,0.1111111111111111
deepseek,t,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,mistral,t,10,0.9,0.045191399425714276,-0.6764705882352942,-0.5407407407407407,0.08456349206349206,0.05263157894736842
deepseek,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gemini,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gemini,v,10,0.9,0.19974659770285713,-0.09767441860465116,-0.09523809523809525,0.3565873015873016,0.25
deepseek,v,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gpt,v,10,0.9,0.10653256913142857,-0.4046511627906976,-0.3047619047619048,0.21634920634920635,0.25
deepseek,v,mistral,c,10,0.9,0.23541639942571427,-0.5470588235294119,-0.46666666666666673,0.2928968253968254,0.05263157894736842
deepseek,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,mistral,v,10,0.9,0.09038279885142855,-0.5016949152542372,-0.408,0.16912698412698413,0.1111111111111111
gemini,c,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gpt,t,10,0.9,0.19546868399142855,-0.2973684210526316,-0.26086956521739135,0.31940476190476186,0.17647058823529413
gemini,t,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,gpt,v,10,0.9,0.46305904187285707,0.24444444444444444,0.15999999999999995,0.6865873015873015,0.5384615384615384
gemini,v,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,mistral,v,10,0.9,0.20690130259285713,-0.11851851851851852,-0.11578947368421054,0.3699206349206349,0.3333333333333333
gpt,c,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,c,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,c,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,t,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,t,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,t,mistral,t,10,0.9,0.032069399425714275,-0.7019607843137257,-0.5555555555555556,0.06456349206349207,0.05263157894736842
gpt,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,v,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,v,mistral,v,10,0.9,0.14813917763142856,-0.35968992248062015,-0.28571428571428575,0.25857142857142856,0.25
mistral,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
mistral,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
mistral,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
