A_llm,A_var,B_llm,B_var,k,p,RBO,Spearman,KendallTau,AvgOverlap_k,Jaccard_k
claude,v,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
claude,v,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,deepseek,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,deepseek,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gemini,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,deepseek,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gemini,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,t,mistral,t,10,0.9,0.032069399425714275,-0.7372549019607845,-0.5851851851851853,0.06456349206349207,0.05263157894736842
deepseek,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gemini,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gemini,v,10,0.9,0.18112875730714284,-0.26296296296296306,-0.20000000000000004,0.3300793650793651,0.3333333333333333
deepseek,v,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,gpt,v,10,0.9,0.2709063721671428,-0.06201550387596899,-0.09523809523809525,0.43313492063492065,0.25
deepseek,v,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
deepseek,v,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,gemini,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,gemini,v,10,0.9,0.01463588514,-0.8078431372549021,-0.6444444444444445,0.03361111111111111,0.05263157894736842
gemini,c,gpt,c,10,0.9,0.05429729885142857,-0.6203389830508474,-0.48799999999999993,0.11246031746031745,0.1111111111111111
gemini,c,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,mistral,c,10,0.9,0.022227899425714286,-0.7274509803921569,-0.5703703703703704,0.047896825396825396,0.05263157894736842
gemini,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gemini,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,t,mistral,v,10,0.9,0.09041639942571428,-0.6490196078431374,-0.525925925925926,0.1428968253968254,0.05263157894736842
gemini,v,gpt,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,gpt,v,10,0.9,0.10414297274142856,-0.44210526315789483,-0.3304347826086957,0.19523809523809524,0.17647058823529413
gemini,v,mistral,c,10,0.9,0.23541639942571427,-0.5470588235294119,-0.46666666666666673,0.2928968253968254,0.05263157894736842
gemini,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gemini,v,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,c,gpt,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,c,gpt,v,10,0.9,0.01253137878,-0.8677966101694914,-0.7119999999999999,0.03111111111111111,0.1111111111111111
gpt,c,mistral,c,10,0.9,0.09041639942571428,-0.6254901960784315,-0.5111111111111111,0.1428968253968254,0.05263157894736842
gpt,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,t,gpt,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,t,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,t,mistral,t,10,0.9,0.46144059770285706,0.2434108527131783,0.13333333333333336,0.6632539682539683,0.25
gpt,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,v,mistral,c,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,v,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
gpt,v,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
mistral,c,mistral,t,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
mistral,c,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
mistral,t,mistral,v,10,0.9,0.0,-0.8583690987124465,-0.689655172413793,0.0,0.0
