"metric","kind","llm","variant","method","code","count","avg_ms","median_ms","p95_ms","avg_bytes","median_bytes","p95_bytes"
"latency_perprobe","endpoint","deepseek","v","HEAD","429","5","40","34","64",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","302","31","817","702","1172",,,
"latency_perprobe","endpoint","deepseek","c","GET","401","257","122","101","289",,,
"latency_perprobe","endpoint","claude","v","GET","400","21","144","43","193",,,
"latency_perprobe","endpoint","deepseek","v","GET","308","4","77","69","107",,,
"latency_perprobe","endpoint","deepseek","t","GET","503","1","182","182","182",,,
"latency_perprobe","endpoint","claude","v","HEAD","405","109","103","89","317",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","405","96","113","95","201",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","ERR","111","1661","5","15013",,,
"latency_perprobe","endpoint","mistral","v","HEAD","308","4","48","24","89",,,
"latency_perprobe","endpoint","claude","c","GET","429","19","35","32","59",,,
"latency_perprobe","endpoint","gpt","v","GET","400","47","107","103","183",,,
"latency_perprobe","endpoint","gemini","t","GET","404","126","123","92","314",,,
"latency_perprobe","endpoint","gpt","v","HEAD","503","4","260","201","337",,,
"latency_perprobe","endpoint","gpt","v","GET","502","4","131","149","151",,,
"latency_perprobe","endpoint","gemini","c","HEAD","200","46","147","70","321",,,
"latency_perprobe","endpoint","claude","v","HEAD","403","53","264","266","492",,,
"latency_perprobe","endpoint","mistral","v","HEAD","405","70","118","82","384",,,
"latency_perprobe","endpoint","gpt","t","HEAD","200","54","189","180","515",,,
"latency_perprobe","endpoint","claude","c","HEAD","405","71","240","206","582",,,
"latency_perprobe","endpoint","claude","v","GET","ERR","116","1385","1","15008",,,
"latency_perprobe","endpoint","claude","t","HEAD","400","11","472","188","938",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","200","45","160","85","567",,,
"latency_perprobe","endpoint","claude","t","GET","ERR","168","664","1","2103",,,
"latency_perprobe","endpoint","claude","c","GET","401","356","126","99","310",,,
"latency_perprobe","endpoint","gpt","v","GET","ERR","135","557","1","7",,,
"latency_perprobe","endpoint","gemini","v","HEAD","200","60","201","123","543",,,
"latency_perprobe","endpoint","mistral","c","HEAD","200","41","227","210","580",,,
"latency_perprobe","endpoint","mistral","c","GET","405","21","77","77","145",,,
"latency_perprobe","endpoint","gpt","t","GET","502","2","468","102","835",,,
"latency_perprobe","endpoint","mistral","v","HEAD","404","391","241","133","637",,,
"latency_perprobe","endpoint","gpt","c","GET","400","10","140","35","683",,,
"latency_perprobe","endpoint","gpt","t","HEAD","404","255","171","115","760",,,
"latency_perprobe","endpoint","mistral","v","GET","200","52","163","101","543",,,
"latency_perprobe","endpoint","gpt","t","HEAD","403","75","246","248","420",,,
"latency_perprobe","endpoint","gpt","v","GET","404","247","131","100","278",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","503","1","580","580","580",,,
"latency_perprobe","endpoint","gpt","c","HEAD","406","18","650","278","1226",,,
"latency_perprobe","endpoint","mistral","c","HEAD","401","216","182","117","686",,,
"latency_perprobe","endpoint","claude","v","GET","503","15","75","73","110",,,
"latency_perprobe","endpoint","claude","t","HEAD","302","4","668","590","923",,,
"latency_perprobe","endpoint","mistral","c","HEAD","406","7","273","273","285",,,
"latency_perprobe","endpoint","deepseek","t","OPTIONS","ERR","740","1","1","1",,,
"latency_perprobe","endpoint","deepseek","t","GET","405","34","130","112","199",,,
"latency_perprobe","endpoint","deepseek","v","GET","ERR","182","1739","1","15010",,,
"latency_perprobe","endpoint","gemini","v","GET","503","3","211","211","218",,,
"latency_perprobe","endpoint","mistral","v","HEAD","ERR","171","1404","34","15009",,,
"latency_perprobe","endpoint","mistral","v","GET","401","255","106","89","261",,,
"latency_perprobe","endpoint","claude","c","GET","400","24","87","80","182",,,
"latency_perprobe","endpoint","deepseek","c","GET","404","183","142","118","264",,,
"latency_perprobe","endpoint","gemini","c","GET","404","126","148","111","325",,,
"latency_perprobe","endpoint","gpt","t","HEAD","405","119","310","193","1061",,,
"latency_perprobe","endpoint","gemini","v","GET","404","179","130","110","284",,,
"latency_perprobe","endpoint","mistral","t","GET","403","43","207","214","318",,,
"latency_perprobe","endpoint","gpt","v","HEAD","406","38","271","267","290",,,
"latency_perprobe","endpoint","deepseek","c","GET","200","57","326","92","1386",,,
"latency_perprobe","endpoint","deepseek","c","GET","429","10","36","36","44",,,
"latency_perprobe","endpoint","mistral","c","GET","401","306","121","104","246",,,
"latency_perprobe","endpoint","gpt","c","GET","404","211","168","113","278",,,
"latency_perprobe","endpoint","gemini","t","OPTIONS","ERR","700","1","1","1",,,
"latency_perprobe","endpoint","gemini","c","HEAD","403","37","269","275","407",,,
"latency_perprobe","endpoint","gpt","c","GET","500","1","211","211","211",,,
"latency_perprobe","endpoint","gpt","t","OPTIONS","ERR","1028","0","0","1",,,
"latency_perprobe","endpoint","gpt","c","GET","429","21","40","34","68",,,
"latency_perprobe","endpoint","claude","v","HEAD","429","46","41","38","64",,,
"latency_perprobe","endpoint","deepseek","c","GET","403","39","306","238","715",,,
"latency_perprobe","endpoint","gemini","t","GET","401","313","124","100","323",,,
"latency_perprobe","endpoint","mistral","t","GET","405","10","109","107","135",,,
"latency_perprobe","endpoint","gemini","c","GET","405","10","102","96","128",,,
"latency_perprobe","endpoint","claude","v","GET","429","64","43","35","83",,,
"latency_perprobe","endpoint","claude","v","GET","403","37","199","207","484",,,
"latency_perprobe","endpoint","mistral","c","HEAD","400","35","297","203","808",,,
"latency_perprobe","endpoint","mistral","c","GET","429","32","197","42","490",,,
"latency_perprobe","endpoint","claude","v","HEAD","200","70","281","90","960",,,
"latency_perprobe","endpoint","gemini","t","GET","ERR","97","1548","1","15012",,,
"latency_perprobe","endpoint","claude","t","HEAD","406","18","328","272","1247",,,
"latency_perprobe","endpoint","deepseek","v","GET","502","4","144","132","170",,,
"latency_perprobe","endpoint","claude","t","HEAD","403","54","268","270","491",,,
"latency_perprobe","endpoint","gpt","c","HEAD","530","27","114","34","478",,,
"latency_perprobe","endpoint","mistral","c","GET","ERR","150","449","1","10",,,
"latency_perprobe","endpoint","gpt","v","HEAD","502","1","191","191","191",,,
"latency_perprobe","endpoint","mistral","v","GET","400","27","77","61","163",,,
"latency_perprobe","endpoint","gemini","c","GET","400","21","56","45","93",,,
"latency_perprobe","endpoint","mistral","c","HEAD","429","15","964","1042","1402",,,
"latency_perprobe","endpoint","deepseek","c","GET","502","1","187","187","187",,,
"latency_perprobe","endpoint","gpt","v","GET","500","1","206","206","206",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","200","43","169","90","608",,,
"latency_perprobe","endpoint","gpt","c","HEAD","401","375","245","172","717",,,
"latency_perprobe","endpoint","deepseek","v","OPTIONS","ERR","1044","1","0","1",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","405","106","334","196","852",,,
"latency_perprobe","endpoint","claude","v","HEAD","404","420","152","103","446",,,
"latency_perprobe","endpoint","claude","c","HEAD","404","300","204","109","816",,,
"latency_perprobe","endpoint","claude","c","HEAD","500","5","202","209","231",,,
"latency_perprobe","endpoint","gemini","v","GET","429","40","41","34","66",,,
"latency_perprobe","endpoint","gemini","c","HEAD","404","230","253","146","909",,,
"latency_perprobe","endpoint","claude","c","HEAD","200","77","242","251","560",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","404","194","128","101","261",,,
"latency_perprobe","endpoint","claude","t","GET","200","68","256","91","538",,,
"latency_perprobe","endpoint","deepseek","v","GET","503","1","203","203","203",,,
"latency_perprobe","endpoint","mistral","c","HEAD","ERR","147","446","1","205",,,
"latency_perprobe","endpoint","gpt","t","GET","404","160","125","120","220",,,
"latency_perprobe","endpoint","gemini","t","GET","405","9","108","100","146",,,
"latency_perprobe","endpoint","gemini","t","HEAD","403","44","256","260","368",,,
"latency_perprobe","endpoint","claude","t","GET","404","238","126","104","260",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","200","54","141","81","311",,,
"latency_perprobe","endpoint","gemini","t","GET","200","78","233","104","718",,,
"latency_perprobe","endpoint","claude","t","GET","502","1","754","754","754",,,
"latency_perprobe","endpoint","gemini","c","GET","ERR","107","8046","15004","15017",,,
"latency_perprobe","endpoint","mistral","t","GET","302","10","659","647","744",,,
"latency_perprobe","endpoint","mistral","c","HEAD","500","18","266","233","725",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","404","237","229","126","901",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","403","82","252","231","568",,,
"latency_perprobe","endpoint","gemini","c","HEAD","405","52","111","86","347",,,
"latency_perprobe","endpoint","mistral","c","GET","200","47","187","158","507",,,
"latency_perprobe","endpoint","gpt","t","GET","200","76","154","148","408",,,
"latency_perprobe","endpoint","mistral","v","GET","500","13","134","64","957",,,
"latency_perprobe","endpoint","mistral","v","GET","429","10","46","40","100",,,
"latency_perprobe","endpoint","gpt","c","GET","530","27","33","30","48",,,
"latency_perprobe","endpoint","claude","t","HEAD","596","2","308","297","319",,,
"latency_perprobe","endpoint","gpt","v","GET","200","71","288","202","1250",,,
"latency_perprobe","endpoint","gpt","v","HEAD","302","10","932","817","1309",,,
"latency_perprobe","endpoint","claude","v","GET","405","49","97","90","151",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","401","162","150","102","396",,,
"latency_perprobe","endpoint","gemini","v","HEAD","405","70","170","86","202",,,
"latency_perprobe","endpoint","claude","v","GET","200","83","207","100","714",,,
"latency_perprobe","endpoint","claude","t","HEAD","500","5","71","49","144",,,
"latency_perprobe","endpoint","gemini","t","HEAD","405","47","121","89","370",,,
"latency_perprobe","endpoint","mistral","v","GET","403","60","217","220","368",,,
"latency_perprobe","endpoint","gemini","v","GET","405","20","420","111","2149",,,
"latency_perprobe","endpoint","claude","c","HEAD","400","14","230","160","758",,,
"latency_perprobe","endpoint","gpt","v","HEAD","ERR","134","474","1","157",,,
"latency_perprobe","endpoint","gpt","v","OPTIONS","ERR","1138","0","0","1",,,
"latency_perprobe","endpoint","gpt","v","GET","405","42","105","100","207",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","429","3","28","28","31",,,
"latency_perprobe","endpoint","gemini","t","HEAD","503","2","483","284","682",,,
"latency_perprobe","endpoint","claude","v","HEAD","596","2","296","290","303",,,
"latency_perprobe","endpoint","mistral","v","HEAD","429","2","63","31","95",,,
"latency_perprobe","endpoint","gpt","t","GET","400","61","156","106","429",,,
"latency_perprobe","endpoint","claude","c","OPTIONS","ERR","854","1","1","1",,,
"latency_perprobe","endpoint","mistral","c","GET","403","20","201","205","332",,,
"http_status_count","endpoint","mistral","v","HEAD","400","22",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","503","1",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","500","16",,,,,,
"http_status_count","endpoint","deepseek","c","GET","405","52",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","429","4",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","200","61",,,,,,
"http_status_count","endpoint","deepseek","t","GET","ERR","111",,,,,,
"http_status_count","endpoint","claude","v","GET","401","494",,,,,,
"http_status_count","endpoint","gpt","v","GET","302","10",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","401","184",,,,,,
"http_status_count","endpoint","deepseek","c","GET","308","4",,,,,,
"http_status_count","endpoint","gemini","v","GET","401","323",,,,,,
"http_status_count","endpoint","claude","t","HEAD","401","339",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","401","143",,,,,,
"http_status_count","endpoint","mistral","v","GET","503","10",,,,,,
"http_status_count","endpoint","gpt","c","GET","405","29",,,,,,
"http_status_count","endpoint","mistral","c","GET","400","37",,,,,,
"http_status_count","endpoint","gemini","c","GET","401","327",,,,,,
"http_status_count","endpoint","gpt","v","GET","401","488",,,,,,
"http_status_count","endpoint","gemini","v","GET","415","5",,,,,,
"http_status_count","endpoint","gpt","t","GET","403","45",,,,,,
"http_status_count","endpoint","claude","c","HEAD","596","2",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","403","45",,,,,,
"http_status_count","endpoint","claude","t","GET","401","509",,,,,,
"http_status_count","endpoint","mistral","t","GET","404","269",,,,,,
"http_status_count","endpoint","gpt","t","GET","500","1",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","406","7",,,,,,
"http_status_count","endpoint","gemini","c","GET","403","15",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","406","28",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","401","340",,,,,,
"http_status_count","endpoint","gpt","c","GET","ERR","52",,,,,,
"http_status_count","endpoint","claude","v","HEAD","500","5",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","406","14",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","429","24",,,,,,
"http_status_count","endpoint","claude","c","HEAD","503","5",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","500","13",,,,,,
"http_status_count","endpoint","deepseek","v","GET","400","45",,,,,,
"http_status_count","endpoint","claude","c","GET","405","30",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","400","9",,,,,,
"http_status_count","endpoint","claude","v","HEAD","302","4",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","400","42",,,,,,
"http_status_count","endpoint","gpt","c","GET","200","52",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","415","5",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","ERR","182",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","302","22",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","400","7",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","405","97",,,,,,
"http_status_count","endpoint","claude","c","HEAD","ERR","102",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","503","3",,,,,,
"http_status_count","endpoint","mistral","c","GET","500","13",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","500","13",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","400","44",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","308","4",,,,,,
"http_status_count","endpoint","claude","t","GET","405","33",,,,,,
"http_status_count","endpoint","mistral","t","GET","200","66",,,,,,
"http_status_count","endpoint","deepseek","t","GET","401","306",,,,,,
"http_status_count","endpoint","deepseek","v","GET","200","65",,,,,,
"http_status_count","endpoint","mistral","v","OPTIONS","ERR","967",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","500","4",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","ERR","97",,,,,,
"http_status_count","endpoint","claude","v","HEAD","401","319",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","ERR","176",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","401","299",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","500","7",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","429","4",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","200","37",,,,,,
"http_status_count","endpoint","claude","c","HEAD","403","32",,,,,,
"http_status_count","endpoint","deepseek","t","GET","429","9",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","500","1",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","404","215",,,,,,
"http_status_count","endpoint","claude","c","GET","200","89",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","422","5",,,,,,
"http_status_count","endpoint","claude","v","GET","404","287",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","400","30",,,,,,
"http_status_count","endpoint","mistral","v","GET","404","328",,,,,,
"http_status_count","endpoint","deepseek","v","GET","404","239",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","ERR","107",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","403","77",,,,,,
"http_status_count","endpoint","gpt","t","GET","405","54",,,,,,
"http_status_count","endpoint","deepseek","c","GET","ERR","76",,,,,,
"http_status_count","endpoint","mistral","v","GET","308","4",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","302","4",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","401","170",,,,,,
"http_status_count","endpoint","claude","v","HEAD","400","10",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","500","1",,,,,,
"http_status_count","endpoint","claude","t","HEAD","200","49",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","403","32",,,,,,
"http_status_count","endpoint","claude","t","OPTIONS","ERR","1128",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","400","18",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","403","82",,,,,,
"http_status_count","endpoint","claude","v","HEAD","ERR","114",,,,,,
"http_status_count","endpoint","mistral","v","GET","302","22",,,,,,
"http_status_count","endpoint","gemini","t","GET","403","15",,,,,,
"http_status_count","endpoint","gpt","v","GET","403","60",,,,,,
"http_status_count","endpoint","gpt","t","GET","429","19",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","308","4",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","200","47",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","405","49",,,,,,
"http_status_count","endpoint","claude","t","HEAD","ERR","165",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","429","4",,,,,,
"http_status_count","endpoint","deepseek","v","GET","429","17",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","403","77",,,,,,
"http_status_count","endpoint","gemini","c","GET","200","60",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","404","298",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","302","4",,,,,,
"http_status_count","endpoint","mistral","t","GET","ERR","163",,,,,,
"http_status_count","endpoint","claude","t","HEAD","405","125",,,,,,
"http_status_count","endpoint","gpt","c","GET","401","465",,,,,,
"http_status_count","endpoint","claude","c","HEAD","302","4",,,,,,
"http_status_count","endpoint","gemini","c","OPTIONS","ERR","744",,,,,,
"http_status_count","endpoint","gemini","v","GET","400","30",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","429","12",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","401","250",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","400","2",,,,,,
"http_status_count","endpoint","mistral","c","OPTIONS","ERR","774",,,,,,
"http_status_count","endpoint","deepseek","t","GET","502","3",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","302","10",,,,,,
"http_status_count","endpoint","claude","t","HEAD","429","17",,,,,,
"http_status_count","endpoint","claude","t","HEAD","404","339",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","503","10",,,,,,
"http_status_count","endpoint","claude","c","GET","ERR","105",,,,,,
"http_status_count","endpoint","mistral","t","GET","500","13",,,,,,
"http_status_count","endpoint","gemini","v","GET","200","78",,,,,,
"http_status_count","endpoint","claude","c","GET","404","206",,,,,,
"http_status_count","endpoint","claude","c","GET","503","5",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","302","5",,,,,,
"http_status_count","endpoint","gemini","t","GET","503","1",,,,,,
"http_status_count","endpoint","deepseek","c","GET","400","42",,,,,,
"http_status_count","endpoint","gpt","v","GET","503","4",,,,,,
"http_status_count","endpoint","deepseek","t","GET","403","36",,,,,,
"http_status_count","endpoint","gemini","v","OPTIONS","ERR","919",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","ERR","52",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","401","208",,,,,,
"http_status_count","endpoint","gpt","v","GET","429","29",,,,,,
"http_status_count","endpoint","mistral","t","GET","429","25",,,,,,
"http_status_count","endpoint","gemini","v","GET","308","4",,,,,,
"http_status_count","endpoint","gemini","c","GET","429","78",,,,,,
"http_status_count","endpoint","gemini","v","GET","202","2",,,,,,
"http_status_count","endpoint","claude","c","HEAD","401","240",,,,,,
"http_status_count","endpoint","gpt","t","GET","ERR","164",,,,,,
"http_status_count","endpoint","deepseek","c","OPTIONS","ERR","721",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","404","199",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","403","69",,,,,,
"http_status_count","endpoint","gpt","c","OPTIONS","ERR","909",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","500","2",,,,,,
"http_status_count","endpoint","claude","c","HEAD","429","2",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","401","240",,,,,,
"http_status_count","endpoint","deepseek","t","GET","400","26",,,,,,
"http_status_count","endpoint","mistral","c","GET","404","148",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","401","218",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","404","269",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","405","84",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","200","63",,,,,,
"http_status_count","endpoint","claude","c","GET","403","20",,,,,,
"http_status_count","endpoint","mistral","t","GET","422","5",,,,,,
"http_status_count","endpoint","mistral","t","GET","400","33",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","405","48",,,,,,
"http_status_count","endpoint","mistral","v","GET","ERR","174",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","403","49",,,,,,
"http_status_count","endpoint","mistral","t","OPTIONS","ERR","928",,,,,,
"http_status_count","endpoint","deepseek","v","GET","403","60",,,,,,
"http_status_count","endpoint","mistral","v","GET","405","12",,,,,,
"http_status_count","endpoint","deepseek","v","GET","405","40",,,,,,
"http_status_count","endpoint","claude","v","GET","500","1",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","429","3",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","404","247",,,,,,
"http_status_count","endpoint","deepseek","t","GET","404","156",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","405","88",,,,,,
"http_status_count","endpoint","claude","t","GET","400","31",,,,,,
"http_status_count","endpoint","gemini","v","GET","403","56",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","ERR","76",,,,,,
"http_status_count","endpoint","gpt","c","GET","403","41",,,,,,
"http_status_count","endpoint","deepseek","t","GET","200","58",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","ERR","160",,,,,,
"http_status_count","endpoint","gemini","v","GET","ERR","179",,,,,,
"http_status_count","endpoint","gemini","t","GET","400","4",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","ERR","137",,,,,,
"http_status_count","endpoint","claude","t","GET","429","55",,,,,,
"http_status_count","endpoint","gpt","t","GET","401","446",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","308","4",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","400","23",,,,,,
"http_status_count","endpoint","claude","t","GET","403","25",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","202","2",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","404","392",,,,,,
"http_status_count","endpoint","claude","v","HEAD","503","15",,,,,,
"http_status_count","endpoint","deepseek","v","GET","302","31",,,,,,
"http_status_count","endpoint","mistral","t","GET","401","291",,,,,,
"http_status_count","endpoint","claude","v","OPTIONS","ERR","1167",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","400","42",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","404","328",,,,,,
"http_status_count","endpoint","gemini","t","GET","429","57",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","429","12",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","200","39",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","403","73",,,,,,
"http_status_count","endpoint","deepseek","v","GET","401","356",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","500","12",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","400","20",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","429","5",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","302","31",,,,,,
"http_status_count","endpoint","deepseek","c","GET","401","257",,,,,,
"http_status_count","endpoint","claude","v","GET","400","21",,,,,,
"http_status_count","endpoint","deepseek","v","GET","308","4",,,,,,
"http_status_count","endpoint","deepseek","t","GET","503","1",,,,,,
"http_status_count","endpoint","claude","v","HEAD","405","109",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","405","96",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","ERR","111",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","308","4",,,,,,
"http_status_count","endpoint","claude","c","GET","429","19",,,,,,
"http_status_count","endpoint","gpt","v","GET","400","47",,,,,,
"http_status_count","endpoint","gemini","t","GET","404","126",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","503","4",,,,,,
"http_status_count","endpoint","gpt","v","GET","502","4",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","200","46",,,,,,
"http_status_count","endpoint","claude","v","HEAD","403","53",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","405","70",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","200","54",,,,,,
"http_status_count","endpoint","claude","c","HEAD","405","71",,,,,,
"http_status_count","endpoint","claude","v","GET","ERR","116",,,,,,
"http_status_count","endpoint","claude","t","HEAD","400","11",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","200","45",,,,,,
"http_status_count","endpoint","claude","t","GET","ERR","168",,,,,,
"http_status_count","endpoint","claude","c","GET","401","356",,,,,,
"http_status_count","endpoint","gpt","v","GET","ERR","135",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","200","60",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","200","41",,,,,,
"http_status_count","endpoint","mistral","c","GET","405","21",,,,,,
"http_status_count","endpoint","gpt","t","GET","502","2",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","404","391",,,,,,
"http_status_count","endpoint","gpt","c","GET","400","10",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","404","255",,,,,,
"http_status_count","endpoint","mistral","v","GET","200","52",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","403","75",,,,,,
"http_status_count","endpoint","gpt","v","GET","404","247",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","503","1",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","406","18",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","401","216",,,,,,
"http_status_count","endpoint","claude","v","GET","503","15",,,,,,
"http_status_count","endpoint","claude","t","HEAD","302","4",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","406","7",,,,,,
"http_status_count","endpoint","deepseek","t","OPTIONS","ERR","740",,,,,,
"http_status_count","endpoint","deepseek","t","GET","405","34",,,,,,
"http_status_count","endpoint","deepseek","v","GET","ERR","182",,,,,,
"http_status_count","endpoint","gemini","v","GET","503","3",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","ERR","171",,,,,,
"http_status_count","endpoint","mistral","v","GET","401","255",,,,,,
"http_status_count","endpoint","claude","c","GET","400","24",,,,,,
"http_status_count","endpoint","deepseek","c","GET","404","183",,,,,,
"http_status_count","endpoint","gemini","c","GET","404","126",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","405","119",,,,,,
"http_status_count","endpoint","gemini","v","GET","404","179",,,,,,
"http_status_count","endpoint","mistral","t","GET","403","43",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","406","38",,,,,,
"http_status_count","endpoint","deepseek","c","GET","200","57",,,,,,
"http_status_count","endpoint","deepseek","c","GET","429","10",,,,,,
"http_status_count","endpoint","mistral","c","GET","401","306",,,,,,
"http_status_count","endpoint","gpt","c","GET","404","211",,,,,,
"http_status_count","endpoint","gemini","t","OPTIONS","ERR","700",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","403","37",,,,,,
"http_status_count","endpoint","gpt","c","GET","500","1",,,,,,
"http_status_count","endpoint","gpt","t","OPTIONS","ERR","1028",,,,,,
"http_status_count","endpoint","gpt","c","GET","429","21",,,,,,
"http_status_count","endpoint","claude","v","HEAD","429","46",,,,,,
"http_status_count","endpoint","deepseek","c","GET","403","39",,,,,,
"http_status_count","endpoint","gemini","t","GET","401","313",,,,,,
"http_status_count","endpoint","mistral","t","GET","405","10",,,,,,
"http_status_count","endpoint","gemini","c","GET","405","10",,,,,,
"http_status_count","endpoint","claude","v","GET","429","64",,,,,,
